,name,lat.old,long.old,state,stateAbb,DRNAREA,PctAg2006Slp10Cat,PctAg2006Slp20Cat,CBNFCat,FertCat,ManureCat,BFICat,CanalDensCat,CoalMineDensCat,DamDensCat,DamNIDStorM3Cat,DamNrmStorM3Cat,ElevCat,NPDESDensCat,SuperfundDensCat,TRIDensCat,PctFire2000Cat,PctFire2001Cat,PctFire2002Cat,PctFire2003Cat,PctFire2004Cat,PctFire2005Cat,PctFire2006Cat,PctFire2007Cat,PctFire2008Cat,PctFire2009Cat,PctFire2010Cat,PctFrstLoss2001Cat,PctFrstLoss2002Cat,PctFrstLoss2003Cat,PctFrstLoss2004Cat,PctFrstLoss2005Cat,PctFrstLoss2006Cat,PctFrstLoss2007Cat,PctFrstLoss2008Cat,PctFrstLoss2009Cat,PctFrstLoss2010Cat,PctFrstLoss2011Cat,PctFrstLoss2012Cat,PctFrstLoss2013Cat,Al2O3Cat,CaOCat,Fe2O3Cat,K2OCat,MgOCat,Na2OCat,P2O5Cat,SCat,SiO2Cat,NCat,HydrlCondCat,CompStrgthCat,PctImp2006Cat,AgKffactCat,KffactCat,PctAlkIntruVolCat,PctAlluvCoastCat,PctCarbResidCat,PctCoastCrsCat,PctColluvSedCat,PctEolCrsCat,PctEolFineCat,PctExtruVolCat,PctGlacLakeCrsCat,PctGlacLakeFineCat,PctGlacTilClayCat,PctGlacTilCrsCat,PctGlacTilLoamCat,PctHydricCat,PctNonCarbResidCat,PctSalLakeCat,PctSilicicCat,PctWaterCat,MineDensCat,DensCat,NABD_NIDStorM3Cat,NABD_NrmStorM3Cat,InorgNWetDep_2008Cat,NH4_2008Cat,NO3_2008Cat,SN_2008Cat,PctBl2006Cat,PctConif2006Cat,PctCrop2006Cat,PctDecid2006Cat,PctGrs2006Cat,PctHay2006Cat,PctHbWet2006Cat,PctIce2006Cat,PctMxFst2006Cat,PctOw2006Cat,PctShrb2006Cat,PctUrbHi2006Cat,PctUrbLo2006Cat,PctUrbMd2006Cat,PctUrbOp2006Cat,PctWdWet2006Cat,PctBl2011Cat,PctConif2011Cat,PctCrop2011Cat,PctDecid2011Cat,PctGrs2011Cat,PctHay2011Cat,PctHbWet2011Cat,PctIce2011Cat,PctMxFst2011Cat,PctOw2011Cat,PctShrb2011Cat,PctUrbHi2011Cat,PctUrbLo2011Cat,PctUrbMd2011Cat,PctUrbOp2011Cat,PctWdWet2011Cat,PctNonAgIntrodManagVegCat,Pestic97Cat,Precip08Cat,Precip09Cat,Tmean08Cat,Tmean09Cat,Precip8110Cat,Tmax8110Cat,Tmean8110Cat,Tmin8110Cat,MAST_2008,MAST_2009,MAST_2013,MAST_2014,MSST_2008,MSST_2009,MSST_2013,MSST_2014,MWST_2008,MWST_2009,MWST_2013,MWST_2014,RdDensCat
62,S19S_0081,38.9603293,-76.9259674,Maryland,MD,6.5385,0.0,0.0,0.0,0.0,0.0,40.71672402,0.0,0.0,0.0,0.0,0.0,21.34269649,0.0,0.0,0.152940277,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68112821,1.138879076,12.4931793,2.099253798,1.077119003,1.330932954,0.132652661,0.245322072,62.91373182,0.763107605,7.878361832,0.983239038,44.31452168,0.0,0.270849277,0.0,67.69442533,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,32.30557467,0,0.0,0.0,0.0,0.0,0.0,0.0,4.343472702,2.793736138,9.643301322,623.0305842,0.178940124,0.0,0.0,1.472814866,0.0,0.0,0.0,0.0,0.481761872,0.0,0.0,12.86992429,42.86304198,26.53819683,14.57673778,1.018582244,0.0,0.0,0.0,1.293874742,0.0,0.0,0.0,0.0,0.536820372,0.0,0.0,13.20027529,41.81693049,27.08878183,15.16861666,0.894700619,97.16448727,0.0,1223.442095,1385.574021,13.68763309,13.49330557,1085.845992,19.25764886,13.6109988,7.959800337,15.05595613,14.99442737,15.07494967,14.63326605,23.33773553,23.42655986,23.42672545,23.23033107,4.901250722,4.756424689,4.854700329,4.224304599,13.92067877
63,S19S_0082,38.8749661,-76.5464942,Maryland,MD,2.7243,2.312520648,0.0,2.763157895,5.526315789,0.0,50.92668919,0.0,0.0,0.0,0.0,0.0,12.26378593,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.099108028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50082138,0.862206664,6.173691671,2.266612993,1.130516414,1.32648007,0.127249461,0.087766603,68.62283441,0.799780722,9.126995725,2.023210327,0.209448299,0.068166501,0.3684407,0.0,1.519656426,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,98.48034357,0,0.0,0.0,0.0,0.0,0.0,0.0,4.082785806,2.58717496,9.192668509,593.0020727,0.0,0.099108028,14.96531219,45.78790882,0.198216056,3.07234886,7.92864222,0.0,0.89197225,9.67955071,3.039312851,0.0,0.0,0.0,3.666997027,10.67063099,0.0,0.099108028,14.93227618,48.26560951,0.198216056,3.07234886,8.027750248,0.0,2.246448629,9.910802775,3.435744962,0.0,0.0,0.0,3.931285101,5.880409647,27.88239181,39.65810636,1195.101331,1405.760921,13.8400821,13.11947502,1076.029437,18.43677761,13.61009998,8.779962314,14.50211672,14.0012675,14.44193421,13.6126144,22.62481603,22.62481603,22.63966546,22.24449694,4.635336258,4.244122559,4.47818806,4.005729731,1.396987336
64,S19S_0083,40.31083,-88.3227,Illinois,IL,12.3165,0.014614541,0.0,40.21958349,72.09170625,0.0,35.90654001,0.0,0.0,0.081191897,11416.93825,6509.657776,217.5027073,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.007307271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.39928341,1.409934998,8.814266205,2.544300079,1.277251005,1.742033005,0.191681996,0.071177997,60.79529572,0.149838001,0.029162001,0.641452014,1.237340153,0.240013884,0.321794666,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.605772796,3.97345665,11.17124748,743.3281228,0.058458166,0.0,74.54146876,10.8366825,1.023017903,1.344537815,0.0,0.0,0.0,1.008403361,0.0,0.0,2.396784801,0.0,4.925100475,3.865546218,0.058458166,0.0,74.54146876,10.66861527,0.99378882,1.344537815,0.19729631,0.0,0.0,1.008403361,0.0,0.0,2.316404823,0.124223603,4.881256851,3.865546218,84.14322251,189.993802,1433.987554,1274.428671,9.787548289,10.03813894,1008.506888,16.49549518,10.67087326,4.841422016,12.71407422,12.7802471,13.05796056,12.63362667,22.74740034,21.91569812,22.83847395,22.68971226,3.303225074,3.300730347,3.713471167,3.269939947,1.874685454
65,S19S_0084,43.954722,-71.722778,New Hampshire,NH,1.4229,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,603.0491524,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.24875268,2.586818626,4.857442062,2.461444345,2.096448581,1.383505226,0.150086663,0.038517931,66.67945632,0.037677638,0.139425992,97.53592031,0.0,0.0,0.23,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.283907714,2.004326042,12.10659748,581.3938563,0.0,3.542061986,0.0,81.91018343,0.0,0.0,0.0,0.0,14.54775459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.542061986,0.0,81.91018343,0.0,0.0,0.0,0.0,14.54775459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041482034,1697.879761,1449.099609,4.965883732,4.482674122,1334.210752,10.86339226,4.884761165,-1.098867887,9.852167829,9.847017002,9.860544045,9.85156789,15.2390618,15.17301546,15.70720132,15.56648932,3.393961535,3.360974008,3.393350465,3.344155427,0.606778805
66,S19S_0085,43.64819,-115.98891,Idaho,ID,1.1142,0.080775444,0.0,2.299676898,0.945072698,0.0,69.63408724,0.0,0.0,0.0,0.0,0.0,1073.265961,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.080775444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.51410348,1.812175959,9.967831265,2.75758804,0.875708338,2.581020385,0.119394427,0.017980385,61.08032112,0.176640162,0.041467293,83.93750095,2.416801292,0.008505654,0.27,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,1.174184143,1.014335327,1.715882906,111.5885138,0.726978998,9.127625202,0.0,0.0,31.58319871,3.150242326,0.0,0.0,0.0,0.0,51.05008078,0.0,1.857835218,1.938610662,0.56542811,0.0,0.726978998,8.400646204,0.0,0.0,34.89499192,0.0,0.0,0.0,0.0,0.0,51.61550889,0.0,2.342487884,1.777059774,0.242326333,0.0,10.09693053,0.0,485.7600905,499.5129343,8.604430804,8.726427713,477.1509804,16.50273437,9.303643871,2.100545917,7.694923316,7.698808017,7.745491633,8.127792203,18.36330556,17.84862998,18.9627889,18.58388943,1.194943475,1.35983574,1.191047211,1.679028466,5.05730109
67,S19S_0087,43.1231912,-116.7745057,Idaho,ID,0.2394,0.0,0.0,0.0,0.0,0.0,52.66541353,0.0,0.0,0.0,0.0,0.0,1551.00594,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.48893968,2.315211582,2.961829821,3.784082764,0.965640251,3.419969179,0.11078529,0.016761958,70.2312522,0.006385079,0.025562394,150.8897745,0.022556391,0.0,0.210601504,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,1.472042084,1.318636894,1.989115,139.0462952,0.0,6.766917293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.23308271,0.0,0.0,0.0,0.0,0.0,0.0,6.766917293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.23308271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.5126953,572.8529663,7.665132046,7.662111282,632.1101299,13.99812401,7.708423984,1.413617675,8.66688091,8.67039409,8.695315482,8.999440137,17.62797466,16.56463123,18.6756879,18.24275171,2.20735743,2.460846457,2.2141334,3.248404043,1.688851714
68,S19S_0089,37.21014,-80.44513,Virginia,VA,7.3737,1.562309288,0.0,4.187110948,6.420236788,1.674844379,49.99792506,0.0,0.0,0.0,0.0,0.0,627.4074832,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.024411083,0.0,0.0,0.024411083,0.0,0.0,0.0,0.0,0.0,0.0,5.041829274,23.85750786,1.913170343,1.09922301,7.035919563,0.38647629,0.112107651,0.233880654,29.60835679,0.061706461,0.05585952,97.72438026,25.17038936,0.092116441,0.329948737,0.0,0.0,0.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.581320308,1.564079139,6.065341509,394.9992129,0.0,0.073233248,5.053094105,3.52740144,0.0,22.86097888,0.0,0.0,0.0,0.0,0.0,3.661662395,29.58623215,16.77041377,18.46698401,0.0,0.0,0.073233248,5.053094105,3.515195899,0.0,21.42072501,0.0,0.0,0.0,0.0,0.0,4.491639204,27.77981203,18.85756133,18.80873917,0.0,96.80214818,20.42061642,833.2530998,1323.928274,11.46614274,11.50337827,1018.464845,17.88690565,11.77670184,5.661757253,11.69010498,11.70133293,11.64121017,11.40469009,19.75620741,20.05309427,20.19517008,19.54404134,4.662608257,4.039675625,4.677369666,3.432050526,9.355189338
70,S19S_0097,41.720744,-111.88642,Utah,UT,4.1184,0.0,0.0,44.75284091,8.34375,15.17045455,79.0,0.146733672,0.0,0.0,0.0,0.0,1352.852804,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021853147,0.0,12.90782237,2.316837223,11.43589117,2.459076208,1.587450778,1.296693827,0.162539504,0.146248233,58.10072679,0.393211424,4.684282296,2.734793723,4.380244755,0.249853584,0.329130245,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,2.559377602,2.418126448,3.041716402,221.8774517,0.0,0.0,20.67307692,0.0,0.0,55.1791958,0.218531469,0.0,0.0,0.0,0.0,0.0,6.752622378,2.01048951,7.342657343,7.823426573,0.0,0.0,19.62412587,0.0,0.0,50.34965035,0.218531469,0.0,0.0,0.0,0.0,0.240384615,10.35839161,4.807692308,6.577797203,7.823426573,94.40559441,34.43182418,357.1146381,454.4776959,7.891235272,7.622236559,439.6929219,15.82660288,8.667138312,1.502580288,7.941781263,7.862608711,7.924692647,8.112427294,17.876809,17.37685386,17.99995998,17.83644902,1.432441962,1.467710419,1.357367424,1.661911729,3.617322715
71,S19S_0098,41.950373,-111.580465,Utah,UT,1.9143,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,2351.874292,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.094029149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09523622,23.92101234,2.353477711,0.746208675,14.51335564,0.317209209,0.052344445,0.035249578,17.41464613,0.108851499,0.095228893,108.8561817,0.002350729,0.0,0.339981194,0.0,0.0,87.25905031,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.74094969,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.265956754,5.586380073,8.588153942,560.1171366,0.0,26.9393512,0.0,40.66760696,0.0,0.0,0.0,0.0,2.585801598,0.0,29.3370945,0.0,0.0,0.0,0.0,0.470145745,0.0,26.9393512,0.0,40.66760696,0.0,0.0,0.0,0.0,2.585801599,0.0,29.3370945,0.0,0.0,0.0,0.0,0.470145745,0.188058298,0.0,908.9047554,938.5479787,4.111125081,4.208748042,928.3818769,10.56787928,4.246672417,-2.079338337,7.170263378,7.17696819,7.178129974,7.158483821,13.78689317,12.40259258,14.17952459,12.40830006,2.050517786,2.138973531,2.052985599,2.208316426,0.396955292
72,S19S_0099,39.2386771,-84.7123967,Ohio,OH,2.4282,3.372868792,0.148257969,2.079318013,6.04892513,0.0,21.46441809,0.0,0.0,0.411827691,163976.338,91944.60094,183.9691364,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.259451446,0.0,0.0,0.0,0.0,0.0,0.0,0.074128984,0.0,0.0,0.0,0.074128984,0.0,8.58611052,15.6003554,5.401871844,1.621419273,1.727063478,1.17131828,0.291787216,0.513843413,43.46287546,0.156306352,0.019826873,38.85803503,1.419199407,0.032171979,0.345915493,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.258058293,3.384556551,11.67772739,724.5751439,0.0,1.593773165,1.556708673,70.79318013,2.186805041,7.894736842,0.0,0.0,0.0,6.226834692,0.0,0.0,0.593031876,0.66716086,6.819866568,1.66790215,0.0,1.593773165,1.556708673,70.90437361,2.186805041,7.85767235,0.0,0.0,0.0,7.005189029,0.0,0.0,0.593031876,0.0,6.634544107,1.66790215,22.23869533,20.11524238,1149.393863,953.0582192,11.86896088,11.90666191,1072.418911,18.34391977,12.58766886,6.825415654,13.43884578,13.45552775,13.40032305,12.84978229,24.35906126,23.15764821,24.190832,24.08764765,2.948531938,2.864666146,3.728269254,2.139272553,1.414552961
