,Compound_Name,EPA-ACC_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
865,Other,PctDecid2006Cat,0.1406414177203515,0.1406414177203515,0.31040657440227476,0.31040657440227476
866,Protein,PctDecid2006Cat,0.15738986897080812,0.15738986897080812,0.25569996543272533,0.25569996543272533
867,Tannin,PctDecid2006Cat,-0.004222653655874507,-0.004222653655874507,0.9758245347227879,0.9758245347227879
868,UnsatHC,PctDecid2006Cat,-0.17382730715170036,-0.17382730715170036,0.2087277684455941,0.2087277684455941
869,SumAllCompounds,PctDecid2006Cat,0.08959462784287336,0.08959462784287336,0.5193967171351555,0.5193967171351555
870,AminoSugar,PctGrs2006Cat,-0.157399546747407,-0.157399546747407,0.25567036681920363,0.25567036681920363
871,Carb,PctGrs2006Cat,-0.14626471371107183,-0.14626471371107183,0.29126036495016966,0.29126036495016966
872,ConcHC,PctGrs2006Cat,-0.04651982638875679,-0.04651982638875679,0.7383557518369815,0.7383557518369815
873,Lignin,PctGrs2006Cat,-0.07027041050418217,-0.07027041050418217,0.6136135006880402,0.6136135006880402
874,Lipid,PctGrs2006Cat,-0.21006392552972591,-0.21006392552972591,0.12735991264954438,0.12735991264954438
875,Other,PctGrs2006Cat,-0.13130735224667126,-0.13130735224667126,0.34392595310033613,0.34392595310033613
876,Protein,PctGrs2006Cat,-0.16911623207551435,-0.16911623207551435,0.22152045553320227,0.22152045553320227
877,Tannin,PctGrs2006Cat,-0.06738750492249623,-0.06738750492249623,0.6282730403005176,0.6282730403005176
878,UnsatHC,PctGrs2006Cat,-0.02758220822213703,-0.02758220822213703,0.8430591711199787,0.8430591711199787
879,SumAllCompounds,PctGrs2006Cat,-0.11148208284492435,-0.11148208284492435,0.4222290665619542,0.4222290665619542
880,AminoSugar,PctHay2006Cat,0.10421669742202383,0.10421669742202383,0.4532792400618837,0.4532792400618837
881,Carb,PctHay2006Cat,0.047724790186138115,0.047724790186138115,0.7318290913451518,0.7318290913451518
882,ConcHC,PctHay2006Cat,-0.2709049704331568,-0.2709049704331568,0.04754889810500586,0.04754889810500586
883,Lignin,PctHay2006Cat,-0.050395458766787846,-0.050395458766787846,0.7174310258037407,0.7174310258037407
884,Lipid,PctHay2006Cat,0.15572837125657782,0.15572837125657782,0.260815797596244,0.260815797596244
885,Other,PctHay2006Cat,-0.02495631648428572,-0.02495631648428572,0.8578376493839023,0.8578376493839023
886,Protein,PctHay2006Cat,0.17079557163414708,0.17079557163414708,0.21689919968733812,0.21689919968733812
887,Tannin,PctHay2006Cat,-0.40444487854368577,-0.40444487854368577,0.002419290313155605,0.002419290313155605
888,UnsatHC,PctHay2006Cat,-0.2568695839066315,-0.2568695839066315,0.06078899626759131,0.06078899626759131
889,SumAllCompounds,PctHay2006Cat,-0.11118055720241021,-0.11118055720241021,0.4234931153389228,0.4234931153389228
890,AminoSugar,PctHbWet2006Cat,0.01494936038127277,0.01494936038127277,0.9145586200323691,0.9145586200323691
891,Carb,PctHbWet2006Cat,0.003547011099483688,0.003547011099483688,0.9796918237575419,0.9796918237575419
892,ConcHC,PctHbWet2006Cat,0.0794268008906437,0.0794268008906437,0.5680596405621892,0.5680596405621892
893,Lignin,PctHbWet2006Cat,0.11412130868566357,0.11412130868566357,0.4112569585584036,0.4112569585584036
894,Lipid,PctHbWet2006Cat,-0.11614109391378456,-0.11614109391378456,0.4029722162952666,0.4029722162952666
895,Other,PctHbWet2006Cat,0.0014387588733195192,0.0014387588733195192,0.9917617601650668,0.9917617601650668
896,Protein,PctHbWet2006Cat,0.001311222213570759,0.001311222213570759,0.9924920048496553,0.9924920048496553
897,Tannin,PctHbWet2006Cat,0.029430970400421887,0.029430970400421887,0.8326861461382254,0.8326861461382254
898,UnsatHC,PctHbWet2006Cat,-0.06624774888934981,-0.06624774888934981,0.634108601430703,0.634108601430703
899,SumAllCompounds,PctHbWet2006Cat,0.06947980870733136,0.06947980870733136,0.6176191232669384,0.6176191232669384
900,AminoSugar,PctIce2006Cat,-0.13263739737609817,-0.13263739737609817,0.33901738951419513,0.33901738951419513
901,Carb,PctIce2006Cat,-0.13129474351767195,-0.13129474351767195,0.3439726956495585,0.3439726956495585
902,ConcHC,PctIce2006Cat,-0.05536605590940158,-0.05536605590940158,0.6908947914534836,0.6908947914534836
903,Lignin,PctIce2006Cat,-0.1683184557775198,-0.1683184557775198,0.2237396251159397,0.2237396251159397
904,Lipid,PctIce2006Cat,-0.19598352672679492,-0.19598352672679492,0.15552151159918765,0.15552151159918765
905,Other,PctIce2006Cat,-0.05723512837849746,-0.05723512837849746,0.6810090896500807,0.6810090896500807
906,Protein,PctIce2006Cat,-0.172991811622761,-0.172991811622761,0.2109577350809266,0.2109577350809266
907,Tannin,PctIce2006Cat,-0.023603357522399296,-0.023603357522399296,0.8654713391302219,0.8654713391302219
908,UnsatHC,PctIce2006Cat,-0.14254326256677635,-0.14254326256677635,0.30384293532335827,0.30384293532335827
909,SumAllCompounds,PctIce2006Cat,-0.14858273896374175,-0.14858273896374175,0.2835973599008915,0.2835973599008915
910,AminoSugar,PctMxFst2006Cat,0.14165338643119466,0.14165338643119466,0.3069028457994539,0.3069028457994539
911,Carb,PctMxFst2006Cat,0.14827508248951662,0.14827508248951662,0.28460671880111965,0.28460671880111965
912,ConcHC,PctMxFst2006Cat,0.19363868573287538,0.19363868573287538,0.16062535799627806,0.16062535799627806
913,Lignin,PctMxFst2006Cat,0.06438137216487096,0.06438137216487096,0.6437122046559292,0.6437122046559292
914,Lipid,PctMxFst2006Cat,0.15113476775545523,0.15113476775545523,0.2753154657384153,0.2753154657384153
915,Other,PctMxFst2006Cat,0.18232830447260576,0.18232830447260576,0.18697675732325394,0.18697675732325394
916,Protein,PctMxFst2006Cat,0.09481617178659554,0.09481617178659554,0.4952456643786851,0.4952456643786851
917,Tannin,PctMxFst2006Cat,0.2446640899377667,0.2446640899377667,0.07457893265355836,0.07457893265355836
918,UnsatHC,PctMxFst2006Cat,-0.023191302601901304,-0.023191302601901304,0.8677986989622309,0.8677986989622309
919,SumAllCompounds,PctMxFst2006Cat,0.15424645231017256,0.15424645231017256,0.2654363028383233,0.2654363028383233
920,AminoSugar,PctOw2006Cat,0.19577247117201127,0.19577247117201127,0.15597594605499357,0.15597594605499357
921,Carb,PctOw2006Cat,0.13072620207376534,0.13072620207376534,0.34608445881018185,0.34608445881018185
922,ConcHC,PctOw2006Cat,0.22234577592366978,0.22234577592366978,0.10610085652127504,0.10610085652127504
923,Lignin,PctOw2006Cat,0.2121084892145669,0.2121084892145669,0.12361385350961576,0.12361385350961576
924,Lipid,PctOw2006Cat,0.06692918002472434,0.06692918002472434,0.6306169836053013,0.6306169836053013
925,Other,PctOw2006Cat,0.14755337165171306,0.14755337165171306,0.28698375603234866,0.28698375603234866
926,Protein,PctOw2006Cat,0.13789360716272286,0.13789360716272286,0.3200490390304299,0.3200490390304299
927,Tannin,PctOw2006Cat,0.23200603996379932,0.23200603996379932,0.09138880659100662,0.09138880659100662
928,UnsatHC,PctOw2006Cat,0.20466882017528237,0.20466882017528237,0.13765606339889613,0.13765606339889613
929,SumAllCompounds,PctOw2006Cat,0.23525966928624378,0.23525966928624378,0.0868093910355967,0.0868093910355967
930,AminoSugar,PctShrb2006Cat,-0.28869385471078307,-0.28869385471078307,0.0342492102854825,0.0342492102854825
931,Carb,PctShrb2006Cat,-0.2120907197548178,-0.2120907197548178,0.12364604705687536,0.12364604705687536
932,ConcHC,PctShrb2006Cat,0.034618912250405226,0.034618912250405226,0.8037337280548644,0.8037337280548644
933,Lignin,PctShrb2006Cat,-0.11548528795260933,-0.11548528795260933,0.40565149072630047,0.40565149072630047
934,Lipid,PctShrb2006Cat,-0.35613148799735267,-0.35613148799735267,0.008216067344196673,0.008216067344196673
935,Other,PctShrb2006Cat,-0.2928753711533158,-0.2928753711533158,0.0316186680705143,0.0316186680705143
936,Protein,PctShrb2006Cat,-0.34745739787276214,-0.34745739787276214,0.01004463822894791,0.01004463822894791
937,Tannin,PctShrb2006Cat,0.03548485238831369,0.03548485238831369,0.7989254097652236,0.7989254097652236
938,UnsatHC,PctShrb2006Cat,0.11757163719311378,0.11757163719311378,0.39716362327111576,0.39716362327111576
939,SumAllCompounds,PctShrb2006Cat,-0.14614600593288407,-0.14614600593288407,0.29165639629617424,0.29165639629617424
940,AminoSugar,PctUrbHi2006Cat,0.21247449262840515,0.21247449262840515,0.12295216430682031,0.12295216430682031
941,Carb,PctUrbHi2006Cat,0.11860095189924144,0.11860095189924144,0.3930146831416985,0.3930146831416985
942,ConcHC,PctUrbHi2006Cat,0.07414453752995798,0.07414453752995798,0.5941482480603617,0.5941482480603617
943,Lignin,PctUrbHi2006Cat,0.22774002387257267,0.22774002387257267,0.09767620268614263,0.09767620268614263
944,Lipid,PctUrbHi2006Cat,0.25050356794406214,0.25050356794406214,0.067700420310226,0.067700420310226
945,Other,PctUrbHi2006Cat,0.0008656476516923561,0.0008656476516923561,0.9950433032350152,0.9950433032350152
946,Protein,PctUrbHi2006Cat,0.2800221756080083,0.2800221756080083,0.04028512884823268,0.04028512884823268
947,Tannin,PctUrbHi2006Cat,0.039223303944696745,0.039223303944696745,0.7782538284424996,0.7782538284424996
948,UnsatHC,PctUrbHi2006Cat,0.05038333118532373,0.05038333118532373,0.7174961924271249,0.7174961924271249
949,SumAllCompounds,PctUrbHi2006Cat,0.20784714257768938,0.20784714257768938,0.1315177091102317,0.1315177091102317
950,AminoSugar,PctUrbLo2006Cat,0.32094809948687675,0.32094809948687675,0.01796850578225261,0.01796850578225261
951,Carb,PctUrbLo2006Cat,0.2124449180124313,0.2124449180124313,0.12300553163666667,0.12300553163666667
952,ConcHC,PctUrbLo2006Cat,0.11733236101499703,0.11733236101499703,0.3981317532355041,0.3981317532355041
953,Lignin,PctUrbLo2006Cat,0.25334193262760707,0.25334193262760707,0.06454513156263554,0.06454513156263554
954,Lipid,PctUrbLo2006Cat,0.3675078491971164,0.3675078491971164,0.006260505916480139,0.006260505916480139
955,Other,PctUrbLo2006Cat,-0.07807437299218158,-0.07807437299218158,0.5746882677237993,0.5746882677237993
956,Protein,PctUrbLo2006Cat,0.3895425563508044,0.3895425563508044,0.0035966666183922975,0.0035966666183922975
957,Tannin,PctUrbLo2006Cat,0.03893367176633637,0.03893367176633637,0.7798501022618012,0.7798501022618012
958,UnsatHC,PctUrbLo2006Cat,-0.08402827160716389,-0.08402827160716389,0.5457766400033852,0.5457766400033852
959,SumAllCompounds,PctUrbLo2006Cat,0.26117594114798104,0.26117594114798104,0.05644420135126838,0.05644420135126838
960,AminoSugar,PctUrbMd2006Cat,0.26105873753794695,0.26105873753794695,0.05655903501753777,0.05655903501753777
961,Carb,PctUrbMd2006Cat,0.15716411260409255,0.15716411260409255,0.256391077032075,0.256391077032075
962,ConcHC,PctUrbMd2006Cat,0.11184572493382372,0.11184572493382372,0.4207074741215209,0.4207074741215209
963,Lignin,PctUrbMd2006Cat,0.24918903219898947,0.24918903219898947,0.06920287568968497,0.06920287568968497
964,Lipid,PctUrbMd2006Cat,0.26146663259752173,0.26146663259752173,0.056160200853935506,0.056160200853935506
965,Other,PctUrbMd2006Cat,-0.07902095523961594,-0.07902095523961594,0.5700450704289617,0.5700450704289617
966,Protein,PctUrbMd2006Cat,0.31541303288009065,0.31541303288009065,0.020167477584809773,0.020167477584809773
967,Tannin,PctUrbMd2006Cat,0.05135864607319097,0.05135864607319097,0.7122618240746026,0.7122618240746026
968,UnsatHC,PctUrbMd2006Cat,-0.09600901674534172,-0.09600901674534172,0.4898113613814288,0.4898113613814288
969,SumAllCompounds,PctUrbMd2006Cat,0.23662328954278067,0.23662328954278067,0.0849444552274659,0.0849444552274659
970,AminoSugar,PctUrbOp2006Cat,0.39530044024307864,0.39530044024307864,0.0030923316992519326,0.0030923316992519326
971,Carb,PctUrbOp2006Cat,0.3185010131822111,0.3185010131822111,0.018914160170059487,0.018914160170059487
972,ConcHC,PctUrbOp2006Cat,0.11790517437611951,0.11790517437611951,0.39581640851537025,0.39581640851537025
973,Lignin,PctUrbOp2006Cat,0.23795032132353497,0.23795032132353497,0.08315990240917619,0.08315990240917619
974,Lipid,PctUrbOp2006Cat,0.4365552763794174,0.4365552763794174,0.0009661023029008296,0.0009661023029008296
975,Other,PctUrbOp2006Cat,-0.00950326345334837,-0.00950326345334837,0.9456249190805552,0.9456249190805552
976,Protein,PctUrbOp2006Cat,0.43283553254281615,0.43283553254281615,0.0010794935902111399,0.0010794935902111399
977,Tannin,PctUrbOp2006Cat,0.08142876387246294,0.08142876387246294,0.5583131769517569,0.5583131769517569
978,UnsatHC,PctUrbOp2006Cat,-0.07007526027822243,-0.07007526027822243,0.6146012045636137,0.6146012045636137
979,SumAllCompounds,PctUrbOp2006Cat,0.28307781993853515,0.28307781993853515,0.03806546061233758,0.03806546061233758
980,AminoSugar,PctWdWet2006Cat,0.1904122707120343,0.1904122707120343,0.16784744035361004,0.16784744035361004
981,Carb,PctWdWet2006Cat,0.15967805443745803,0.15967805443745803,0.24876602141534268,0.24876602141534268
982,ConcHC,PctWdWet2006Cat,0.3000976523279614,0.3000976523279614,0.02747173852990079,0.02747173852990079
983,Lignin,PctWdWet2006Cat,0.23444080195257608,0.23444080195257608,0.0879446293916229,0.0879446293916229
984,Lipid,PctWdWet2006Cat,0.05232275200519384,0.05232275200519384,0.7071005140748854,0.7071005140748854
985,Other,PctWdWet2006Cat,-0.018186560653025464,-0.018186560653025464,0.8961494846795558,0.8961494846795558
986,Protein,PctWdWet2006Cat,0.11593477920602134,0.11593477920602134,0.4038139964740909,0.4038139964740909
987,Tannin,PctWdWet2006Cat,0.26075763923802225,0.26075763923802225,0.05685491039653627,0.05685491039653627
988,UnsatHC,PctWdWet2006Cat,0.21079766418764187,0.21079766418764187,0.1260058147138004,0.1260058147138004
989,SumAllCompounds,PctWdWet2006Cat,0.26083416427873696,0.26083416427873696,0.05677959455154191,0.05677959455154191
990,AminoSugar,PctBl2011Cat,0.21123582884115544,0.21123582884115544,0.125202399921262,0.125202399921262
991,Carb,PctBl2011Cat,0.097510612083507,0.097510612083507,0.4830150195875944,0.4830150195875944
992,ConcHC,PctBl2011Cat,0.10642951426520895,0.10642951426520895,0.4436922106173092,0.4436922106173092
993,Lignin,PctBl2011Cat,0.12563267081773727,0.12563267081773727,0.36535972355567903,0.36535972355567903
994,Lipid,PctBl2011Cat,0.20768783346213673,0.20768783346213673,0.13182039659030087,0.13182039659030087
995,Other,PctBl2011Cat,0.1804891383082365,0.1804891383082365,0.19153879667922205,0.19153879667922205
996,Protein,PctBl2011Cat,0.18502941822722196,0.18502941822722196,0.18041870670748827,0.18041870670748827
997,Tannin,PctBl2011Cat,0.1888284237410182,0.1888284237410182,0.17147815220386117,0.17147815220386117
998,UnsatHC,PctBl2011Cat,0.11004420732813056,0.11004420732813056,0.42827616890663106,0.42827616890663106
999,SumAllCompounds,PctBl2011Cat,0.1782441521168657,0.1782441521168657,0.197214511097073,0.197214511097073
1000,AminoSugar,PctConif2011Cat,-0.3716030974926538,-0.3716030974926538,0.005663590698645012,0.005663590698645012
1001,Carb,PctConif2011Cat,-0.34366465268800134,-0.34366465268800134,0.010948709894303969,0.010948709894303969
1002,ConcHC,PctConif2011Cat,-0.16280007229675178,-0.16280007229675178,0.2395129128694814,0.2395129128694814
1003,Lignin,PctConif2011Cat,-0.39732286006478434,-0.39732286006478434,0.0029306581382304987,0.0029306581382304987
1004,Lipid,PctConif2011Cat,-0.24277850302307885,-0.24277850302307885,0.07691470739827766,0.07691470739827766
1005,Other,PctConif2011Cat,0.13476544546466646,0.13476544546466646,0.33125505879233663,0.33125505879233663
1006,Protein,PctConif2011Cat,-0.36522744441868593,-0.36522744441868593,0.006616156654252531,0.006616156654252531
1007,Tannin,PctConif2011Cat,-0.03419270037065196,-0.03419270037065196,0.8061030233083599,0.8061030233083599
1008,UnsatHC,PctConif2011Cat,0.14973507282006135,0.14973507282006135,0.279837722541433,0.279837722541433
1009,SumAllCompounds,PctConif2011Cat,-0.3334157212342286,-0.3334157212342286,0.01375068137321404,0.01375068137321404
1010,AminoSugar,PctCrop2011Cat,0.2054190296662965,0.2054190296662965,0.13618819437690344,0.13618819437690344
1011,Carb,PctCrop2011Cat,0.264726570934052,0.264726570934052,0.05305372496764493,0.05305372496764493
1012,ConcHC,PctCrop2011Cat,-0.043767575147422334,-0.043767575147422334,0.7533314269864828,0.7533314269864828
1013,Lignin,PctCrop2011Cat,0.24494263280131812,0.24494263280131812,0.07423870773914316,0.07423870773914316
1014,Lipid,PctCrop2011Cat,0.19027186517762498,0.19027186517762498,0.1681670148256149,0.1681670148256149
1015,Other,PctCrop2011Cat,0.054859331062243,0.054859331062243,0.6935838327645439,0.6935838327645439
1016,Protein,PctCrop2011Cat,0.3044918969830527,0.3044918969830527,0.025179057873328123,0.025179057873328123
1017,Tannin,PctCrop2011Cat,-0.10128455719710726,-0.10128455719710726,0.4661557073901474,0.4661557073901474
1018,UnsatHC,PctCrop2011Cat,-0.20881652567652703,-0.20881652567652703,0.1296871431859863,0.1296871431859863
1019,SumAllCompounds,PctCrop2011Cat,0.17081415208843392,0.17081415208843392,0.2168484490101702,0.2168484490101702
1020,AminoSugar,PctDecid2011Cat,0.1890996768629094,0.1890996768629094,0.17085233223332286,0.17085233223332286
1021,Carb,PctDecid2011Cat,0.21653953896273845,0.21653953896273845,0.11578250570890583,0.11578250570890583
1022,ConcHC,PctDecid2011Cat,-0.023300964828300554,-0.023300964828300554,0.8671791976378814,0.8671791976378814
1023,Lignin,PctDecid2011Cat,0.07748315059577995,0.07748315059577995,0.5775971294804823,0.5775971294804823
1024,Lipid,PctDecid2011Cat,0.20705914513287577,0.20705914513287577,0.13302002150970066,0.13302002150970066
1025,Other,PctDecid2011Cat,0.14567773567564457,0.14567773567564457,0.29322205859702755,0.29322205859702755
1026,Protein,PctDecid2011Cat,0.15654694684608306,0.15654694684608306,0.2582868393069707,0.2582868393069707
1027,Tannin,PctDecid2011Cat,-0.010655014014309579,-0.010655014014309579,0.939046703520556,0.939046703520556
1028,UnsatHC,PctDecid2011Cat,-0.1720501554130391,-0.1720501554130391,0.21349103729856697,0.21349103729856697
1029,SumAllCompounds,PctDecid2011Cat,0.08664809448025063,0.08664809448025063,0.5332808828273352,0.5332808828273352
1030,AminoSugar,PctGrs2011Cat,-0.1609344206235537,-0.1609344206235537,0.24501361916659636,0.24501361916659636
1031,Carb,PctGrs2011Cat,-0.1507591327063367,-0.1507591327063367,0.27652431834172686,0.27652431834172686
1032,ConcHC,PctGrs2011Cat,-0.05328437923650013,-0.05328437923650013,0.7019654605359784,0.7019654605359784
1033,Lignin,PctGrs2011Cat,-0.07332187348715286,-0.07332187348715286,0.5982586846644652,0.5982586846644652
1034,Lipid,PctGrs2011Cat,-0.22565069306942465,-0.22565069306942465,0.1008754753194189,0.1008754753194189
1035,Other,PctGrs2011Cat,-0.14260817317438468,-0.14260817317438468,0.3036205076604745,0.3036205076604745
1036,Protein,PctGrs2011Cat,-0.1767383437255844,-0.1767383437255844,0.20108780275489374,0.20108780275489374
1037,Tannin,PctGrs2011Cat,-0.06432832504496973,-0.06432832504496973,0.6439860189223473,0.6439860189223473
1038,UnsatHC,PctGrs2011Cat,-0.016856275400210556,-0.016856275400210556,0.9037084679372656,0.9037084679372656
1039,SumAllCompounds,PctGrs2011Cat,-0.11592508805362924,-0.11592508805362924,0.4038535622478532,0.4038535622478532
1040,AminoSugar,PctHay2011Cat,0.11116764459353698,0.11116764459353698,0.4235472952370274,0.4235472952370274
1041,Carb,PctHay2011Cat,0.05462292225322656,0.05462292225322656,0.6948396707116793,0.6948396707116793
1042,ConcHC,PctHay2011Cat,-0.2667504327052793,-0.2667504327052793,0.051196288429351575,0.051196288429351575
1043,Lignin,PctHay2011Cat,-0.03837489777117772,-0.03837489777117772,0.7829322619199076,0.7829322619199076
1044,Lipid,PctHay2011Cat,0.15893689633289382,0.15893689633289382,0.2509978480014559,0.2509978480014559
1045,Other,PctHay2011Cat,-0.010592085395608006,-0.010592085395608006,0.9394060196180273,0.9394060196180273
1046,Protein,PctHay2011Cat,0.17976013571449243,0.17976013571449243,0.19336890213333602,0.19336890213333602
1047,Tannin,PctHay2011Cat,-0.40090038361541,-0.40090038361541,0.002662925014503244,0.002662925014503244
1048,UnsatHC,PctHay2011Cat,-0.25094390539031314,-0.25094390539031314,0.06720299931676799,0.06720299931676799
1049,SumAllCompounds,PctHay2011Cat,-0.10145594781447459,-0.10145594781447459,0.46539766364568036,0.46539766364568036
1050,AminoSugar,PctHbWet2011Cat,0.02546421534527593,0.02546421534527593,0.854975263058519,0.854975263058519
1051,Carb,PctHbWet2011Cat,0.01188092197341326,0.01188092197341326,0.9320493823929271,0.9320493823929271
1052,ConcHC,PctHbWet2011Cat,0.09109845065164845,0.09109845065164845,0.5123811551392181,0.5123811551392181
1053,Lignin,PctHbWet2011Cat,0.13286069218304786,0.13286069218304786,0.3381976142470039,0.3381976142470039
1054,Lipid,PctHbWet2011Cat,-0.1085654796007833,-0.1085654796007833,0.4345457898089999,0.4345457898089999
1055,Other,PctHbWet2011Cat,-0.01818363104701401,-0.01818363104701401,0.8961661215650375,0.8961661215650375
1056,Protein,PctHbWet2011Cat,0.011321520388771168,0.011321520388771168,0.9352417724245912,0.9352417724245912
1057,Tannin,PctHbWet2011Cat,0.03961992109070248,0.03961992109070248,0.7760693935450624,0.7760693935450624
1058,UnsatHC,PctHbWet2011Cat,-0.03474832231146,-0.03474832231146,0.803014687851135,0.803014687851135
1059,SumAllCompounds,PctHbWet2011Cat,0.08575127461795816,0.08575127461795816,0.5375425846031388,0.5375425846031388
1060,AminoSugar,PctIce2011Cat,-0.13263739737609817,-0.13263739737609817,0.33901738951419513,0.33901738951419513
1061,Carb,PctIce2011Cat,-0.13129474351767195,-0.13129474351767195,0.3439726956495585,0.3439726956495585
1062,ConcHC,PctIce2011Cat,-0.05536605590940158,-0.05536605590940158,0.6908947914534836,0.6908947914534836
1063,Lignin,PctIce2011Cat,-0.1683184557775198,-0.1683184557775198,0.2237396251159397,0.2237396251159397
1064,Lipid,PctIce2011Cat,-0.19598352672679492,-0.19598352672679492,0.15552151159918765,0.15552151159918765
1065,Other,PctIce2011Cat,-0.05723512837849746,-0.05723512837849746,0.6810090896500807,0.6810090896500807
1066,Protein,PctIce2011Cat,-0.172991811622761,-0.172991811622761,0.2109577350809266,0.2109577350809266
1067,Tannin,PctIce2011Cat,-0.023603357522399296,-0.023603357522399296,0.8654713391302219,0.8654713391302219
1068,UnsatHC,PctIce2011Cat,-0.14254326256677635,-0.14254326256677635,0.30384293532335827,0.30384293532335827
1069,SumAllCompounds,PctIce2011Cat,-0.14858273896374175,-0.14858273896374175,0.2835973599008915,0.2835973599008915
1070,AminoSugar,PctMxFst2011Cat,0.15139264871415184,0.15139264871415184,0.27448759434740466,0.27448759434740466
1071,Carb,PctMxFst2011Cat,0.15568632129045884,0.15568632129045884,0.2609461567902587,0.2609461567902587
1072,ConcHC,PctMxFst2011Cat,0.19806515515365442,0.19806515515365442,0.15109160060042592,0.15109160060042592
1073,Lignin,PctMxFst2011Cat,0.06962488170116615,0.06962488170116615,0.6168832717078903,0.6168832717078903
1074,Lipid,PctMxFst2011Cat,0.14641927814461522,0.14641927814461522,0.290745235395678,0.290745235395678
1075,Other,PctMxFst2011Cat,0.17911904043137306,0.17911904043137306,0.19498859717618017,0.19498859717618017
1076,Protein,PctMxFst2011Cat,0.09807085467239887,0.09807085467239887,0.48049211414946347,0.48049211414946347
1077,Tannin,PctMxFst2011Cat,0.24767639056931987,0.24767639056931987,0.0709645269612108,0.0709645269612108
1078,UnsatHC,PctMxFst2011Cat,-0.029565180527851107,-0.029565180527851107,0.83193419835802,0.83193419835802
1079,SumAllCompounds,PctMxFst2011Cat,0.15934531917377978,0.15934531917377978,0.24976630466731428,0.24976630466731428
1080,AminoSugar,PctOw2011Cat,0.20072388433038277,0.20072388433038277,0.14557018988555226,0.14557018988555226
1081,Carb,PctOw2011Cat,0.13329804996254677,0.13329804996254677,0.33659554053168383,0.33659554053168383
1082,ConcHC,PctOw2011Cat,0.22180295027358835,0.22180295027358835,0.10697868087687235,0.10697868087687235
1083,Lignin,PctOw2011Cat,0.21554670738663098,0.21554670738663098,0.11750342105064734,0.11750342105064734
1084,Lipid,PctOw2011Cat,0.07207002151314809,0.07207002151314809,0.6045374718859067,0.6045374718859067
1085,Other,PctOw2011Cat,0.15031837785125668,0.15031837785125668,0.27794720917221966,0.27794720917221966
1086,Protein,PctOw2011Cat,0.14207473091966644,0.14207473091966644,0.3054515578021173,0.3054515578021173
1087,Tannin,PctOw2011Cat,0.23340845490676235,0.23340845490676235,0.089392350039771,0.089392350039771
1088,UnsatHC,PctOw2011Cat,0.20460345473010175,0.20460345473010175,0.13778451682412887,0.13778451682412887
1089,SumAllCompounds,PctOw2011Cat,0.23845546822643576,0.23845546822643576,0.08248839564690208,0.08248839564690208
1090,AminoSugar,PctShrb2011Cat,-0.27968715282664625,-0.27968715282664625,0.04053484623378288,0.04053484623378288
1091,Carb,PctShrb2011Cat,-0.21627299794840635,-0.21627299794840635,0.11624261193672882,0.11624261193672882
1092,ConcHC,PctShrb2011Cat,0.05237011753421633,0.05237011753421633,0.7068472785264854,0.7068472785264854
1093,Lignin,PctShrb2011Cat,-0.10706952949171959,-0.10706952949171959,0.4409404601063273,0.4409404601063273
1094,Lipid,PctShrb2011Cat,-0.3294783909391028,-0.3294783909391028,0.014979891189438934,0.014979891189438934
1095,Other,PctShrb2011Cat,-0.2609242343774259,-0.2609242343774259,0.05669105094935608,0.05669105094935608
1096,Protein,PctShrb2011Cat,-0.333807975437785,-0.333807975437785,0.013633099574479824,0.013633099574479824
1097,Tannin,PctShrb2011Cat,0.060864497175985396,0.060864497175985396,0.6619654227017484,0.6619654227017484
1098,UnsatHC,PctShrb2011Cat,0.13864673348498718,0.13864673348498718,0.31738749447935605,0.31738749447935605
1099,SumAllCompounds,PctShrb2011Cat,-0.12942515744089705,-0.12942515744089705,0.35094708471526737,0.35094708471526737
1100,AminoSugar,PctUrbHi2011Cat,0.22664005835159834,0.22664005835159834,0.09935056001475331,0.09935056001475331
1101,Carb,PctUrbHi2011Cat,0.1355243068218339,0.1355243068218339,0.32851422508514594,0.32851422508514594
1102,ConcHC,PctUrbHi2011Cat,0.0795634250378934,0.0795634250378934,0.5673919875112439,0.5673919875112439
1103,Lignin,PctUrbHi2011Cat,0.2335561224972364,0.2335561224972364,0.08918413267954653,0.08918413267954653
1104,Lipid,PctUrbHi2011Cat,0.2679972932400358,0.2679972932400358,0.05007851252980632,0.05007851252980632
1105,Other,PctUrbHi2011Cat,-0.004836571740578485,-0.004836571740578485,0.9723110244558479,0.9723110244558479
1106,Protein,PctUrbHi2011Cat,0.29920536592725616,0.29920536592725616,0.027958021378678845,0.027958021378678845
1107,Tannin,PctUrbHi2011Cat,0.029350961265485552,0.029350961265485552,0.8331344892697856,0.8331344892697856
1108,UnsatHC,PctUrbHi2011Cat,0.03384537589060636,0.03384537589060636,0.8080350661484219,0.8080350661484219
1109,SumAllCompounds,PctUrbHi2011Cat,0.21515926860826634,0.21515926860826634,0.11818024566162802,0.11818024566162802
1110,AminoSugar,PctUrbLo2011Cat,0.3105716382786806,0.3105716382786806,0.022273765586700092,0.022273765586700092
1111,Carb,PctUrbLo2011Cat,0.20673392658947,0.20673392658947,0.1336437944220737,0.1336437944220737
1112,ConcHC,PctUrbLo2011Cat,0.10746264098502435,0.10746264098502435,0.4392549926073751,0.4392549926073751
1113,Lignin,PctUrbLo2011Cat,0.25196376117770636,0.25196376117770636,0.06606214415231047,0.06606214415231047
