,Compound_Name,EPA-ACW_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
318,UnsatHC,PctFrstLoss2003Ws,0.23904427788720167,0.23904427788720167,0.08171106732147246,0.08171106732147246
319,SumAllCompounds,PctFrstLoss2003Ws,0.26428480262917164,0.26428480262917164,0.05346634623255624,0.05346634623255624
320,AminoSugar,PctFrstLoss2004Ws,0.20874623838024114,0.20874623838024114,0.1298192232459144,0.1298192232459144
321,Carb,PctFrstLoss2004Ws,0.09112611842644516,0.09112611842644516,0.5122525317014937,0.5122525317014937
322,ConcHC,PctFrstLoss2004Ws,0.19384118001433343,0.19384118001433343,0.16017981613414325,0.16017981613414325
323,Lignin,PctFrstLoss2004Ws,0.11353978881640873,0.11353978881640873,0.4136603020264239,0.4136603020264239
324,Lipid,PctFrstLoss2004Ws,0.2571538127371348,0.2571538127371348,0.060494177853265524,0.060494177853265524
325,Other,PctFrstLoss2004Ws,0.13022791568302694,0.13022791568302694,0.34794184773096315,0.34794184773096315
326,Protein,PctFrstLoss2004Ws,0.20898941875669874,0.20898941875669874,0.12936268292935624,0.12936268292935624
327,Tannin,PctFrstLoss2004Ws,0.26962307981675826,0.26962307981675826,0.04865095299840991,0.04865095299840991
328,UnsatHC,PctFrstLoss2004Ws,0.18720891013161803,0.18720891013161803,0.17524929625832708,0.17524929625832708
329,SumAllCompounds,PctFrstLoss2004Ws,0.211398230988085,0.211398230988085,0.1249056074622137,0.1249056074622137
330,AminoSugar,PctFrstLoss2005Ws,0.10132177769139428,0.10132177769139428,0.46599102827439043,0.46599102827439043
331,Carb,PctFrstLoss2005Ws,0.08599132582027347,0.08599132582027347,0.5364002318478467,0.5364002318478467
332,ConcHC,PctFrstLoss2005Ws,0.14900356582598195,0.14900356582598195,0.2822205275934865,0.2822205275934865
333,Lignin,PctFrstLoss2005Ws,0.2483885136287022,0.2483885136287022,0.07013077969086194,0.07013077969086194
334,Lipid,PctFrstLoss2005Ws,0.12584232487400432,0.12584232487400432,0.3645537296303353,0.3645537296303353
335,Other,PctFrstLoss2005Ws,0.08376742021986183,0.08376742021986183,0.5470284933524898,0.5470284933524898
336,Protein,PctFrstLoss2005Ws,0.108704429016607,0.108704429016607,0.4339544803884082,0.4339544803884082
337,Tannin,PctFrstLoss2005Ws,0.2308451673050282,0.2308451673050282,0.09306758353574057,0.09306758353574057
338,UnsatHC,PctFrstLoss2005Ws,0.3672903827121588,0.3672903827121588,0.006293685718901871,0.006293685718901871
339,SumAllCompounds,PctFrstLoss2005Ws,0.22882590994197674,0.22882590994197674,0.09604483108803474,0.09604483108803474
340,AminoSugar,PctFrstLoss2006Ws,0.14588406636997736,0.14588406636997736,0.2925315181037149,0.2925315181037149
341,Carb,PctFrstLoss2006Ws,0.0765651011779432,0.0765651011779432,0.582127293659085,0.582127293659085
342,ConcHC,PctFrstLoss2006Ws,0.08763703092654648,0.08763703092654648,0.5286007502028867,0.5286007502028867
343,Lignin,PctFrstLoss2006Ws,0.1667362127095944,0.1667362127095944,0.2281864906279067,0.2281864906279067
344,Lipid,PctFrstLoss2006Ws,0.00783853340610905,0.00783853340610905,0.9551392639997066,0.9551392639997066
345,Other,PctFrstLoss2006Ws,0.0711720783326062,0.0711720783326062,0.609058791712718,0.609058791712718
346,Protein,PctFrstLoss2006Ws,0.09879414560369738,0.09879414560369738,0.47724530156196365,0.47724530156196365
347,Tannin,PctFrstLoss2006Ws,0.26137741600229764,0.26137741600229764,0.05624724080366063,0.05624724080366063
348,UnsatHC,PctFrstLoss2006Ws,0.407269066831673,0.407269066831673,0.0022395587749864123,0.0022395587749864123
349,SumAllCompounds,PctFrstLoss2006Ws,0.18202860172752494,0.18202860172752494,0.1877148049430565,0.1877148049430565
350,AminoSugar,PctFrstLoss2007Ws,0.02128904925701787,0.02128904925701787,0.8785570920999598,0.8785570920999598
351,Carb,PctFrstLoss2007Ws,-0.015237650822993394,-0.015237650822993394,0.9129172354982431,0.9129172354982431
352,ConcHC,PctFrstLoss2007Ws,0.05383061968732879,0.05383061968732879,0.6990544119023822,0.6990544119023822
353,Lignin,PctFrstLoss2007Ws,0.07485249152720205,0.07485249152720205,0.5906210316897883,0.5906210316897883
354,Lipid,PctFrstLoss2007Ws,-0.002017612184980904,-0.002017612184980904,0.9884474763201343,0.9884474763201343
355,Other,PctFrstLoss2007Ws,-0.04629560613038023,-0.04629560613038023,0.7395722746510501,0.7395722746510501
356,Protein,PctFrstLoss2007Ws,0.008780041289538203,0.008780041289538203,0.9497574658541115,0.9497574658541115
357,Tannin,PctFrstLoss2007Ws,0.20832369539470388,0.20832369539470388,0.13061538044969712,0.13061538044969712
358,UnsatHC,PctFrstLoss2007Ws,0.25271768557207025,0.25271768557207025,0.06522877258275916,0.06522877258275916
359,SumAllCompounds,PctFrstLoss2007Ws,0.0912626545661221,0.0912626545661221,0.5116180346342334,0.5116180346342334
360,AminoSugar,PctFrstLoss2008Ws,0.18818164076027857,0.18818164076027857,0.17297709200365097,0.17297709200365097
361,Carb,PctFrstLoss2008Ws,0.10185311068089437,0.10185311068089437,0.46364361092184136,0.46364361092184136
362,ConcHC,PctFrstLoss2008Ws,0.14052002811929626,0.14052002811929626,0.310828575269658,0.310828575269658
363,Lignin,PctFrstLoss2008Ws,0.2081640259888626,0.2081640259888626,0.1309171855412999,0.1309171855412999
364,Lipid,PctFrstLoss2008Ws,0.07147885877713418,0.07147885877713418,0.6075124494114911,0.6075124494114911
365,Other,PctFrstLoss2008Ws,0.09278656136954362,0.09278656136954362,0.5045634142249472,0.5045634142249472
366,Protein,PctFrstLoss2008Ws,0.14968015143561905,0.14968015143561905,0.28001616074099667,0.28001616074099667
367,Tannin,PctFrstLoss2008Ws,0.3384995815424285,0.3384995815424285,0.012292223709183933,0.012292223709183933
368,UnsatHC,PctFrstLoss2008Ws,0.47285805144422904,0.47285805144422904,0.0003054077262492179,0.0003054077262492179
369,SumAllCompounds,PctFrstLoss2008Ws,0.24301033464533392,0.24301033464533392,0.07662444296499846,0.07662444296499846
370,AminoSugar,PctFrstLoss2009Ws,0.22841127999471758,0.22841127999471758,0.09666523007946143,0.09666523007946143
371,Carb,PctFrstLoss2009Ws,0.0781871635479225,0.0781871635479225,0.5741340943567748,0.5741340943567748
372,ConcHC,PctFrstLoss2009Ws,0.2652739690923558,0.2652739690923558,0.05254602989443326,0.05254602989443326
373,Lignin,PctFrstLoss2009Ws,0.20499927025063325,0.20499927025063325,0.13700804835987637,0.13700804835987637
374,Lipid,PctFrstLoss2009Ws,0.23141042258298536,0.23141042258298536,0.09224717248991837,0.09224717248991837
375,Other,PctFrstLoss2009Ws,0.272336965401028,0.272336965401028,0.04634197681915693,0.04634197681915693
376,Protein,PctFrstLoss2009Ws,0.2230300313045608,0.2230300313045608,0.10500223312209664,0.10500223312209664
377,Tannin,PctFrstLoss2009Ws,0.37942639249183324,0.37942639249183324,0.004660424479289623,0.004660424479289623
378,UnsatHC,PctFrstLoss2009Ws,0.31634322123809766,0.31634322123809766,0.01978274659896591,0.01978274659896591
379,SumAllCompounds,PctFrstLoss2009Ws,0.29378712017068165,0.29378712017068165,0.03106802068168287,0.03106802068168287
380,AminoSugar,PctFrstLoss2010Ws,0.14647925582813492,0.14647925582813492,0.2905455031839028,0.2905455031839028
381,Carb,PctFrstLoss2010Ws,0.028120954044108165,0.028120954044108165,0.8400335668036211,0.8400335668036211
382,ConcHC,PctFrstLoss2010Ws,0.21689847085155045,0.21689847085155045,0.11516511065789592,0.11516511065789592
383,Lignin,PctFrstLoss2010Ws,0.11077830111233673,0.11077830111233673,0.4251827864167129,0.4251827864167129
384,Lipid,PctFrstLoss2010Ws,0.25039134893899784,0.25039134893899784,0.06782765589208209,0.06782765589208209
385,Other,PctFrstLoss2010Ws,0.24802169141093128,0.24802169141093128,0.07055927197246101,0.07055927197246101
386,Protein,PctFrstLoss2010Ws,0.16832048962962104,0.16832048962962104,0.22373394801015317,0.22373394801015317
387,Tannin,PctFrstLoss2010Ws,0.2741378562645827,0.2741378562645827,0.04485980255451986,0.04485980255451986
388,UnsatHC,PctFrstLoss2010Ws,0.17837347395223094,0.17837347395223094,0.19688435475086163,0.19688435475086163
389,SumAllCompounds,PctFrstLoss2010Ws,0.20169297631789587,0.20169297631789587,0.14359542259675195,0.14359542259675195
390,AminoSugar,PctFrstLoss2011Ws,0.04978999076740923,0.04978999076740923,0.7206868908680605,0.7206868908680605
391,Carb,PctFrstLoss2011Ws,-0.014840922845647305,-0.014840922845647305,0.9151761021683429,0.9151761021683429
392,ConcHC,PctFrstLoss2011Ws,0.05595712037731295,0.05595712037731295,0.6877629637660729,0.6877629637660729
393,Lignin,PctFrstLoss2011Ws,-0.016985755916358276,-0.016985755916358276,0.9029723469815516,0.9029723469815516
394,Lipid,PctFrstLoss2011Ws,-0.031791481338611025,-0.031791481338611025,0.8194830290076436,0.8194830290076436
395,Other,PctFrstLoss2011Ws,-0.10683687445085245,-0.10683687445085245,0.44193966215391595,0.44193966215391595
396,Protein,PctFrstLoss2011Ws,0.033073586514102915,0.033073586514102915,0.8123323116640736,0.8123323116640736
397,Tannin,PctFrstLoss2011Ws,0.07574234585143667,0.07574234585143667,0.5862008600868021,0.5862008600868021
398,UnsatHC,PctFrstLoss2011Ws,0.11482501688717779,0.11482501688717779,0.4083594153637268,0.4083594153637268
399,SumAllCompounds,PctFrstLoss2011Ws,0.025573199589408138,0.025573199589408138,0.8543612961724707,0.8543612961724707
400,AminoSugar,PctFrstLoss2012Ws,-0.0818714301496283,-0.0818714301496283,0.5561687824975976,0.5561687824975976
401,Carb,PctFrstLoss2012Ws,-0.057899682805277394,-0.057899682805277394,0.6775068730048415,0.6775068730048415
402,ConcHC,PctFrstLoss2012Ws,0.051148607036563924,0.051148607036563924,0.7133879703024576,0.7133879703024576
403,Lignin,PctFrstLoss2012Ws,0.02739307376835379,0.02739307376835379,0.8441218888440871,0.8441218888440871
404,Lipid,PctFrstLoss2012Ws,-0.12553564571907475,-0.12553564571907475,0.3657330921019739,0.3657330921019739
405,Other,PctFrstLoss2012Ws,-0.16290086242354904,-0.16290086242354904,0.23921816907245436,0.23921816907245436
406,Protein,PctFrstLoss2012Ws,-0.1252114071820025,-0.1252114071820025,0.36698249164845265,0.36698249164845265
407,Tannin,PctFrstLoss2012Ws,0.11844613447012496,0.11844613447012496,0.3936370836354173,0.3936370836354173
408,UnsatHC,PctFrstLoss2012Ws,0.12213411943913102,0.12213411943913102,0.37896848145237905,0.37896848145237905
409,SumAllCompounds,PctFrstLoss2012Ws,0.010491921334326523,0.010491921334326523,0.9399779710301601,0.9399779710301601
410,AminoSugar,PctFrstLoss2013Ws,-0.11168798637097499,-0.11168798637097499,0.42136711750821987,0.42136711750821987
411,Carb,PctFrstLoss2013Ws,-0.08137742392731188,-0.08137742392731188,0.5585621337323161,0.5585621337323161
412,ConcHC,PctFrstLoss2013Ws,-0.05296520021321434,-0.05296520021321434,0.7036684138059943,0.7036684138059943
413,Lignin,PctFrstLoss2013Ws,-0.012679088638434534,-0.012679088638434534,0.9274962579172165,0.9274962579172165
414,Lipid,PctFrstLoss2013Ws,-0.09098833529465519,-0.09098833529465519,0.5128932272864882,0.5128932272864882
415,Other,PctFrstLoss2013Ws,-0.011462247914117433,-0.011462247914117433,0.9344385721748831,0.9344385721748831
416,Protein,PctFrstLoss2013Ws,-0.0919850335408172,-0.0919850335408172,0.5082677076083116,0.5082677076083116
417,Tannin,PctFrstLoss2013Ws,-0.029739675903858932,-0.029739675903858932,0.8309567651496579,0.8309567651496579
418,UnsatHC,PctFrstLoss2013Ws,0.031243025709491553,0.031243025709491553,0.8225464364564333,0.8225464364564333
419,SumAllCompounds,PctFrstLoss2013Ws,-0.05238738615446222,-0.05238738615446222,0.7067549612312082,0.7067549612312082
420,AminoSugar,Al2O3Ws,-0.2595218392944574,-0.2595218392944574,0.058082394786767993,0.058082394786767993
421,Carb,Al2O3Ws,-0.2507531989070654,-0.2507531989070654,0.06741806854576625,0.06741806854576625
422,ConcHC,Al2O3Ws,0.14610091886167229,0.14610091886167229,0.29180690721959085,0.29180690721959085
423,Lignin,Al2O3Ws,-0.2424159485683861,-0.2424159485683861,0.07737038657832518,0.07737038657832518
424,Lipid,Al2O3Ws,-0.3407808980489805,-0.3407808980489805,0.011682283759822845,0.011682283759822845
425,Other,Al2O3Ws,-0.22896008668369242,-0.22896008668369242,0.09584473016734746,0.09584473016734746
426,Protein,Al2O3Ws,-0.3740316031312382,-0.3740316031312382,0.005333673679344861,0.005333673679344861
427,Tannin,Al2O3Ws,0.33002297472540326,0.33002297472540326,0.014804468755629942,0.014804468755629942
428,UnsatHC,Al2O3Ws,0.0038845999481162095,0.0038845999481162095,0.97775944619488,0.97775944619488
429,SumAllCompounds,Al2O3Ws,-0.13024529470366786,-0.13024529470366786,0.3478769631399182,0.3478769631399182
430,AminoSugar,CaOWs,0.20273469646393327,0.20273469646393327,0.14149497626937987,0.14149497626937987
431,Carb,CaOWs,0.24177484852323455,0.24177484852323455,0.07818138109563608,0.07818138109563608
432,ConcHC,CaOWs,-0.20401700820626317,-0.20401700820626317,0.13894099228056267,0.13894099228056267
433,Lignin,CaOWs,0.10697880810066697,0.10697880810066697,0.44132993887357697,0.44132993887357697
434,Lipid,CaOWs,0.2653900323137799,0.2653900323137799,0.052438893029244434,0.052438893029244434
435,Other,CaOWs,0.18853961824657167,0.18853961824657167,0.17214629728578013,0.17214629728578013
436,Protein,CaOWs,0.2812731459732643,0.2812731459732643,0.03936385505190684,0.03936385505190684
437,Tannin,CaOWs,-0.4014208736914777,-0.4014208736914777,0.002625837686855144,0.002625837686855144
438,UnsatHC,CaOWs,-0.037248758187710514,-0.037248758187710514,0.7891539869109796,0.7891539869109796
439,SumAllCompounds,CaOWs,0.017610887710768686,0.017610887710768686,0.8994195058238058,0.8994195058238058
440,AminoSugar,Fe2O3Ws,-0.09522381722994877,-0.09522381722994877,0.4933850248323872,0.4933850248323872
441,Carb,Fe2O3Ws,-0.1004420352902986,-0.1004420352902986,0.46989175796147054,0.46989175796147054
442,ConcHC,Fe2O3Ws,0.0344341230870831,0.0344341230870831,0.8047607502003444,0.8047607502003444
443,Lignin,Fe2O3Ws,-0.10635355719121481,-0.10635355719121481,0.44401941950497,0.44401941950497
444,Lipid,Fe2O3Ws,-0.09820907331574204,-0.09820907331574204,0.4798707567005025,0.4798707567005025
445,Other,Fe2O3Ws,-0.021769041141220826,-0.021769041141220826,0.875840314758406,0.875840314758406
446,Protein,Fe2O3Ws,-0.13510019284965735,-0.13510019284965735,0.33004426312520374,0.33004426312520374
447,Tannin,Fe2O3Ws,0.11090500028317006,0.11090500028317006,0.4246501764050151,0.4246501764050151
448,UnsatHC,Fe2O3Ws,-0.10136867672804095,-0.10136867672804095,0.46578357188706554,0.46578357188706554
449,SumAllCompounds,Fe2O3Ws,-0.061029307942830936,-0.061029307942830936,0.6611055494563858,0.6611055494563858
450,AminoSugar,K2OWs,-0.1997421090015622,-0.1997421090015622,0.14759131427129724,0.14759131427129724
451,Carb,K2OWs,-0.18400808787869036,-0.18400808787869036,0.18287861432939284,0.18287861432939284
452,ConcHC,K2OWs,0.15950749155666108,0.15950749155666108,0.24927843472062006,0.24927843472062006
453,Lignin,K2OWs,-0.0999877676882377,-0.0999877676882377,0.4719127916707079,0.4719127916707079
454,Lipid,K2OWs,-0.3446701540713811,-0.3446701540713811,0.010702445751730795,0.010702445751730795
455,Other,K2OWs,-0.25974823593194496,-0.25974823593194496,0.057855936220756646,0.057855936220756646
456,Protein,K2OWs,-0.287087414531935,-0.287087414531935,0.03530692617112685,0.03530692617112685
457,Tannin,K2OWs,0.3533608625921289,0.3533608625921289,0.00876585084487841,0.00876585084487841
458,UnsatHC,K2OWs,0.1585762436575637,0.1585762436575637,0.25208876188880025,0.25208876188880025
459,SumAllCompounds,K2OWs,-0.03310325945213215,-0.03310325945213215,0.8121669934025275,0.8121669934025275
460,AminoSugar,MgOWs,0.13904583740105078,0.13904583740105078,0.31598279115677463,0.31598279115677463
461,Carb,MgOWs,0.11539641485439782,0.11539641485439782,0.406015372108819,0.406015372108819
462,ConcHC,MgOWs,-0.2668115048739713,-0.2668115048739713,0.05114107067550033,0.05114107067550033
463,Lignin,MgOWs,0.01706929183655538,0.01706929183655538,0.9024974725795037,0.9024974725795037
464,Lipid,MgOWs,0.2978322702109686,0.2978322702109686,0.028720396055707004,0.028720396055707004
465,Other,MgOWs,0.22677326098969375,0.22677326098969375,0.09914662509946774,0.09914662509946774
466,Protein,MgOWs,0.22441317728561933,0.22441317728561933,0.10280827724513382,0.10280827724513382
467,Tannin,MgOWs,-0.3834877146160022,-0.3834877146160022,0.004204043226844666,0.004204043226844666
468,UnsatHC,MgOWs,-0.2086182148293228,-0.2086182148293228,0.13006005857824693,0.13006005857824693
469,SumAllCompounds,MgOWs,-0.05207200917858448,-0.05207200917858448,0.7084416117148307,0.7084416117148307
470,AminoSugar,Na2OWs,-0.29520673735861486,-0.29520673735861486,0.030226566277164715,0.030226566277164715
471,Carb,Na2OWs,-0.249508761774685,-0.249508761774685,0.06883501485289428,0.06883501485289428
472,ConcHC,Na2OWs,-0.019269305473242963,-0.019269305473242963,0.8900038003486278,0.8900038003486278
473,Lignin,Na2OWs,-0.29859386801436527,-0.29859386801436527,0.02829542138977114,0.02829542138977114
474,Lipid,Na2OWs,-0.38537181708576823,-0.38537181708576823,0.004006027575307253,0.004006027575307253
475,Other,Na2OWs,-0.25326272691905377,-0.25326272691905377,0.06463155399527262,0.06463155399527262
476,Protein,Na2OWs,-0.3901221205204727,-0.3901221205204727,0.003542808876564533,0.003542808876564533
477,Tannin,Na2OWs,0.14259107172377178,0.14259107172377178,0.30367909860835773,0.30367909860835773
478,UnsatHC,Na2OWs,-0.017865266374310875,-0.017865266374310875,0.8979743394756006,0.8979743394756006
479,SumAllCompounds,Na2OWs,-0.231817468649453,-0.231817468649453,0.09165988663447536,0.09165988663447536
480,AminoSugar,P2O5Ws,-0.07930315807763223,-0.07930315807763223,0.5686641709446223,0.5686641709446223
481,Carb,P2O5Ws,-0.020147402860012473,-0.020147402860012473,0.8850243904291992,0.8850243904291992
482,ConcHC,P2O5Ws,0.11352057127648116,0.11352057127648116,0.4137398630513043,0.4137398630513043
483,Lignin,P2O5Ws,-0.009662027606702229,-0.009662027606702229,0.9447179148955303,0.9447179148955303
484,Lipid,P2O5Ws,-0.12546410971442523,-0.12546410971442523,0.36600852242707194,0.36600852242707194
485,Other,P2O5Ws,-0.05188487595469083,-0.05188487595469083,0.7094430659588656,0.7094430659588656
486,Protein,P2O5Ws,-0.14124361414261968,-0.14124361414261968,0.3083185199924329,0.3083185199924329
487,Tannin,P2O5Ws,0.08483463217654663,0.08483463217654663,0.5419155754927699,0.5419155754927699
488,UnsatHC,P2O5Ws,-0.030123681832632462,-0.030123681832632462,0.8288066576188552,0.8288066576188552
489,SumAllCompounds,P2O5Ws,-0.0041597518357495075,-0.0041597518357495075,0.9761845545278601,0.9761845545278601
490,AminoSugar,SWs,0.06667286372763892,0.06667286372763892,0.6319294011295706,0.6319294011295706
491,Carb,SWs,0.10267342904925347,0.10267342904925347,0.4600320553946844,0.4600320553946844
492,ConcHC,SWs,0.1307615980731513,0.1307615980731513,0.34595275203979303,0.34595275203979303
493,Lignin,SWs,0.1526009191088108,0.1526009191088108,0.27063070326598093,0.27063070326598093
494,Lipid,SWs,0.04486417466290914,0.04486417466290914,0.7473534083221391,0.7473534083221391
495,Other,SWs,-0.03377248269332438,-0.03377248269332438,0.8084406898888387,0.8084406898888387
496,Protein,SWs,0.04855125177720347,0.04855125177720347,0.7273634133184372,0.7273634133184372
497,Tannin,SWs,0.05224115539157655,0.05224115539157655,0.7075368368278355,0.7075368368278355
498,UnsatHC,SWs,0.033299659137633005,0.033299659137633005,0.8110729876885694,0.8110729876885694
499,SumAllCompounds,SWs,0.1247360021054959,0.1247360021054959,0.3688190492728813,0.3688190492728813
500,AminoSugar,SiO2Ws,-0.23915861669470334,-0.23915861669470334,0.08156079183343323,0.08156079183343323
501,Carb,SiO2Ws,-0.26733086886999513,-0.26733086886999513,0.050673446762077363,0.050673446762077363
502,ConcHC,SiO2Ws,0.21661383475687485,0.21661383475687485,0.11565450343950265,0.11565450343950265
503,Lignin,SiO2Ws,-0.133777964380934,-0.133777964380934,0.33484304156422656,0.33484304156422656
504,Lipid,SiO2Ws,-0.31412015069607196,-0.31412015069607196,0.02071273271444722,0.02071273271444722
505,Other,SiO2Ws,-0.22929601125627985,-0.22929601125627985,0.09534517875693486,0.09534517875693486
506,Protein,SiO2Ws,-0.32120247757884646,-0.32120247757884646,0.01787255168132089,0.01787255168132089
507,Tannin,SiO2Ws,0.4200864411551658,0.4200864411551658,0.0015643804512034797,0.0015643804512034797
508,UnsatHC,SiO2Ws,0.04005171387713896,0.04005171387713896,0.7736931771700251,0.7736931771700251
509,SumAllCompounds,SiO2Ws,-0.036924549936835985,-0.036924549936835985,0.7909476223271673,0.7909476223271673
510,AminoSugar,NWs,0.10797981348742888,0.10797981348742888,0.43704309401227326,0.43704309401227326
511,Carb,NWs,0.043072098939091565,0.043072098939091565,0.7571302343870632,0.7571302343870632
512,ConcHC,NWs,0.1837130602466348,0.1837130602466348,0.18359366949827385,0.18359366949827385
513,Lignin,NWs,0.10372680239906103,0.10372680239906103,0.45541694811703765,0.45541694811703765
514,Lipid,NWs,-0.016243126225241745,-0.016243126225241745,0.907195416666724,0.907195416666724
515,Other,NWs,-0.1045245410496908,-0.1045245410496908,0.4519387504960662,0.4519387504960662
516,Protein,NWs,0.04717585901575849,0.04717585901575849,0.7348000614557406,0.7348000614557406
517,Tannin,NWs,0.14348541703665946,0.14348541703665946,0.3006247809702453,0.3006247809702453
518,UnsatHC,NWs,0.015141157985130244,0.015141157985130244,0.9134665786320271,0.9134665786320271
519,SumAllCompounds,NWs,0.12698928121648773,0.12698928121648773,0.36016349101917433,0.36016349101917433
520,AminoSugar,HydrlCondWs,0.19310156352878954,0.19310156352878954,0.1618115742143205,0.1618115742143205
521,Carb,HydrlCondWs,0.16494226427513153,0.16494226427513153,0.23330184309920077,0.23330184309920077
522,ConcHC,HydrlCondWs,0.1908940364124208,0.1908940364124208,0.16675426810747743,0.16675426810747743
