,Compound_Name,HYDROSHEDS_Features,Pearsons_Correlation,Spearsman_Correlation,Pearsons_Correlation_pvalue,Spearsman_Correlation_pvalue
2304,Lipid,pst_pc_sse,-0.23870218526208373,-0.23870218526208373,0.08216198209708996,0.08216198209708996
2305,Other,pst_pc_sse,-0.23204473420992203,-0.23204473420992203,0.09133325924453481,0.09133325924453481
2306,Protein,pst_pc_sse,-0.22060929572049082,-0.22060929572049082,0.10892862468484782,0.10892862468484782
2307,Tannin,pst_pc_sse,-0.036988376478982184,-0.036988376478982184,0.7905944258887158,0.7905944258887158
2308,UnsatHC,pst_pc_sse,0.1600000709407615,0.1600000709407615,0.24780055430259446,0.24780055430259446
2309,SumAllCompounds,pst_pc_sse,-0.08061071980535849,-0.08061071980535849,0.5622862391761951,0.5622862391761951
2310,AminoSugar,pst_pc_use,-0.2138597860509297,-0.2138597860509297,0.12047202428175577,0.12047202428175577
2311,Carb,pst_pc_use,-0.23228888397164638,-0.23228888397164638,0.09098337853827868,0.09098337853827868
2312,ConcHC,pst_pc_use,0.08884461442257408,0.08884461442257408,0.5229135414846566,0.5229135414846566
2313,Lignin,pst_pc_use,-0.06043923211930221,-0.06043923211930221,0.6641861713520555,0.6641861713520555
2314,Lipid,pst_pc_use,-0.262999529607112,-0.262999529607112,0.05468163357129349,0.05468163357129349
2315,Other,pst_pc_use,-0.19007557411188414,-0.19007557411188414,0.16861453233897167,0.16861453233897167
2316,Protein,pst_pc_use,-0.2339013090645427,-0.2339013090645427,0.08869888485140094,0.08869888485140094
2317,Tannin,pst_pc_use,0.008536968730754671,0.008536968730754671,0.9511467010688515,0.9511467010688515
2318,UnsatHC,pst_pc_use,0.13141293201015897,0.13141293201015897,0.34353470676415326,0.34353470676415326
2319,SumAllCompounds,pst_pc_use,-0.0864914757157108,-0.0864914757157108,0.5340239406739128,0.5340239406739128
2320,AminoSugar,ire_pc_sse,0.0019507401942848663,0.0019507401942848663,0.9888303499101099,0.9888303499101099
2321,Carb,ire_pc_sse,-0.09295513651990663,-0.09295513651990663,0.5037861000637905,0.5037861000637905
2322,ConcHC,ire_pc_sse,-0.014762044130769082,-0.014762044130769082,0.915625297045247,0.915625297045247
2323,Lignin,ire_pc_sse,0.009294916067479047,0.009294916067479047,0.9468152911036235,0.9468152911036235
2324,Lipid,ire_pc_sse,0.02287550936746931,0.02287550936746931,0.8695831098797797,0.8695831098797797
2325,Other,ire_pc_sse,-0.15916925505297172,-0.15916925505297172,0.2502966984632361,0.2502966984632361
2326,Protein,ire_pc_sse,0.016691664604828238,0.016691664604828238,0.904644427042907,0.904644427042907
2327,Tannin,ire_pc_sse,-0.018636183314279995,-0.018636183314279995,0.8935966606334353,0.8935966606334353
2328,UnsatHC,ire_pc_sse,-0.1112226941781579,-0.1112226941781579,0.4233163405769453,0.4233163405769453
2329,SumAllCompounds,ire_pc_sse,-0.004083715696556851,-0.004083715696556851,0.9766197551480565,0.9766197551480565
2330,AminoSugar,ire_pc_use,0.05635191687802363,0.05635191687802363,0.6856739748123049,0.6856739748123049
2331,Carb,ire_pc_use,-0.06206260167237483,-0.06206260167237483,0.6557244357559013,0.6557244357559013
2332,ConcHC,ire_pc_use,0.12485792689589709,0.12485792689589709,0.36834750801795557,0.36834750801795557
2333,Lignin,ire_pc_use,0.10514240710427866,0.10514240710427866,0.44925486166971573,0.44925486166971573
2334,Lipid,ire_pc_use,-0.01590278833928597,-0.01590278833928597,0.9091316551528542,0.9091316551528542
2335,Other,ire_pc_use,-0.22303650029513586,-0.22303650029513586,0.1049918886628612,0.1049918886628612
2336,Protein,ire_pc_use,0.048264945055916345,0.048264945055916345,0.7289094257942905,0.7289094257942905
2337,Tannin,ire_pc_use,0.1357213708839367,0.1357213708839367,0.32780481661199845,0.32780481661199845
2338,UnsatHC,ire_pc_use,-0.033013706364110586,-0.033013706364110586,0.812665949536395,0.812665949536395
2339,SumAllCompounds,ire_pc_use,0.1065295621134026,0.1065295621134026,0.4432614272843149,0.4432614272843149
2340,AminoSugar,gla_pc_sse,,,,
2341,Carb,gla_pc_sse,,,,
2342,ConcHC,gla_pc_sse,,,,
2343,Lignin,gla_pc_sse,,,,
2344,Lipid,gla_pc_sse,,,,
2345,Other,gla_pc_sse,,,,
2346,Protein,gla_pc_sse,,,,
2347,Tannin,gla_pc_sse,,,,
2348,UnsatHC,gla_pc_sse,,,,
2349,SumAllCompounds,gla_pc_sse,,,,
2350,AminoSugar,gla_pc_use,,,,
2351,Carb,gla_pc_use,,,,
2352,ConcHC,gla_pc_use,,,,
2353,Lignin,gla_pc_use,,,,
2354,Lipid,gla_pc_use,,,,
2355,Other,gla_pc_use,,,,
2356,Protein,gla_pc_use,,,,
2357,Tannin,gla_pc_use,,,,
2358,UnsatHC,gla_pc_use,,,,
2359,SumAllCompounds,gla_pc_use,,,,
2360,AminoSugar,prm_pc_sse,-0.17299128696909905,-0.17299128696909905,0.21095914063443272,0.21095914063443272
2361,Carb,prm_pc_sse,-0.14777210385739026,-0.14777210385739026,0.28626196654179636,0.28626196654179636
2362,ConcHC,prm_pc_sse,-0.14068049325986307,-0.14068049325986307,0.3102708096889202,0.3102708096889202
2363,Lignin,prm_pc_sse,-0.05702526056074668,-0.05702526056074668,0.6821164905289729,0.6821164905289729
2364,Lipid,prm_pc_sse,-0.1989862427675388,-0.1989862427675388,0.1491615023046638,0.1491615023046638
2365,Other,prm_pc_sse,-0.17007263227874492,-0.17007263227874492,0.21888028158283163,0.21888028158283163
2366,Protein,prm_pc_sse,-0.1725371079380328,-0.1725371079380328,0.21217835933906745,0.21217835933906745
2367,Tannin,prm_pc_sse,0.0006060814925786674,0.0006060814925786674,0.9965295675079597,0.9965295675079597
2368,UnsatHC,prm_pc_sse,0.10542926112095943,0.10542926112095943,0.4480118141119411,0.4480118141119411
2369,SumAllCompounds,prm_pc_sse,-0.10908840067712788,-0.10908840067712788,0.4323228105692883,0.4323228105692883
2370,AminoSugar,prm_pc_use,-0.1822786505733784,-0.1822786505733784,0.1870988909382014,0.1870988909382014
2371,Carb,prm_pc_use,-0.18554847061515856,-0.18554847061515856,0.1791777364802059,0.1791777364802059
2372,ConcHC,prm_pc_use,-0.0069572702716426535,-0.0069572702716426535,0.9601784986471895,0.9601784986471895
2373,Lignin,prm_pc_use,-0.06799691817398006,-0.06799691817398006,0.6251620388495941,0.6251620388495941
2374,Lipid,prm_pc_use,-0.250210965151748,-0.250210965151748,0.06803257776638708,0.06803257776638708
2375,Other,prm_pc_use,-0.2900440467395887,-0.2900440467395887,0.033380669508933036,0.033380669508933036
2376,Protein,prm_pc_use,-0.20479781869243693,-0.20479781869243693,0.13740282394581071,0.13740282394581071
2377,Tannin,prm_pc_use,0.05886237072771206,0.05886237072771206,0.6724454819611961,0.6724454819611961
2378,UnsatHC,prm_pc_use,0.051572962072935574,0.051572962072935574,0.7111133740471244,0.7111133740471244
2379,SumAllCompounds,prm_pc_use,-0.0893920965180924,-0.0893920965180924,0.5203452201380537,0.5203452201380537
2380,AminoSugar,pac_pc_sse,-0.3567768531370896,-0.3567768531370896,0.00809239370842961,0.00809239370842961
2381,Carb,pac_pc_sse,-0.29645790262135935,-0.29645790262135935,0.029500800360734672,0.029500800360734672
2382,ConcHC,pac_pc_sse,-0.0834542374921102,-0.0834542374921102,0.5485333106513213,0.5485333106513213
2383,Lignin,pac_pc_sse,-0.13021045749456633,-0.13021045749456633,0.3480070354158086,0.3480070354158086
2384,Lipid,pac_pc_sse,-0.31956513766238626,-0.31956513766238626,0.01849787206065681,0.01849787206065681
2385,Other,pac_pc_sse,-0.014425128553751908,-0.014425128553751908,0.9175442411647345,0.9175442411647345
2386,Protein,pac_pc_sse,-0.36233990356490453,-0.36233990356490453,0.007091704715079859,0.007091704715079859
2387,Tannin,pac_pc_sse,0.031654400656320164,0.031654400656320164,0.8202484465219583,0.8202484465219583
2388,UnsatHC,pac_pc_sse,0.1771934863221428,0.1771934863221428,0.19991143211260815,0.19991143211260815
2389,SumAllCompounds,pac_pc_sse,-0.18196468575103464,-0.18196468575103464,0.1878724740335434,0.1878724740335434
2390,AminoSugar,pac_pc_use,-0.34922968993281744,-0.34922968993281744,0.009644795721774353,0.009644795721774353
2391,Carb,pac_pc_use,-0.30968865523688605,-0.30968865523688605,0.022677271269035234,0.022677271269035234
2392,ConcHC,pac_pc_use,-0.08028191192566325,-0.08028191192566325,0.563886913941833,0.563886913941833
2393,Lignin,pac_pc_use,-0.1779306344111196,-0.1779306344111196,0.1980165488176855,0.1980165488176855
2394,Lipid,pac_pc_use,-0.28603855382858506,-0.28603855382858506,0.03601201292888996,0.03601201292888996
2395,Other,pac_pc_use,0.03770816221734936,0.03770816221734936,0.7866142590787419,0.7866142590787419
2396,Protein,pac_pc_use,-0.33093961771658037,-0.33093961771658037,0.014513165397344745,0.014513165397344745
2397,Tannin,pac_pc_use,-0.015582017942084756,-0.015582017942084756,0.9109570509964763,0.9109570509964763
2398,UnsatHC,pac_pc_use,0.19563756840547258,0.19563756840547258,0.1562669239825318,0.1562669239825318
2399,SumAllCompounds,pac_pc_use,-0.2053839541580631,-0.2053839541580631,0.1362565610789592,0.1362565610789592
2400,AminoSugar,tbi_cl_smj,-0.07947172830058746,-0.07947172830058746,0.5678400496359008,0.5678400496359008
2401,Carb,tbi_cl_smj,-0.07851803309902212,-0.07851803309902212,0.5725098534500843,0.5725098534500843
2402,ConcHC,tbi_cl_smj,0.1580220039118067,0.1580220039118067,0.2537714914276087,0.2537714914276087
2403,Lignin,tbi_cl_smj,0.2965101064287875,0.2965101064287875,0.02947083741025046,0.02947083741025046
2404,Lipid,tbi_cl_smj,-0.1165925477625954,-0.1165925477625954,0.401133813879217,0.401133813879217
2405,Other,tbi_cl_smj,-0.016019991753423016,-0.016019991753423016,0.9084648058223637,0.9084648058223637
2406,Protein,tbi_cl_smj,-0.06507864922251962,-0.06507864922251962,0.6401174331466835,0.6401174331466835
2407,Tannin,tbi_cl_smj,0.09143624035032238,0.09143624035032238,0.5108119396015611,0.5108119396015611
2408,UnsatHC,tbi_cl_smj,0.23337636967679745,0.23337636967679745,0.08943764174916158,0.08943764174916158
2409,SumAllCompounds,tbi_cl_smj,0.1627509415466968,0.1627509415466968,0.23965667758491588,0.23965667758491588
2410,AminoSugar,tec_cl_smj,-0.08311739965049028,-0.08311739965049028,0.5501540004784935,0.5501540004784935
2411,Carb,tec_cl_smj,-0.12632663477410683,-0.12632663477410683,0.36269597722062974,0.36269597722062974
2412,ConcHC,tec_cl_smj,0.06378759385827897,0.06378759385827897,0.6467797919062709,0.6467797919062709
2413,Lignin,tec_cl_smj,0.24819394936326886,0.24819394936326886,0.07035779516807095,0.07035779516807095
2414,Lipid,tec_cl_smj,-0.11168107583816625,-0.11168107583816625,0.4213960299736707,0.4213960299736707
2415,Other,tec_cl_smj,0.0024487765056215617,0.0024487765056215617,0.9859789235967806,0.9859789235967806
2416,Protein,tec_cl_smj,-0.042932033440657554,-0.042932033440657554,0.757895988405938,0.757895988405938
2417,Tannin,tec_cl_smj,0.013431250744573065,0.013431250744573065,0.9232076712510726,0.9232076712510726
2418,UnsatHC,tec_cl_smj,0.2235228703652714,0.2235228703652714,0.1042163886992185,0.1042163886992185
2419,SumAllCompounds,tec_cl_smj,0.10943453422240867,0.10943453422240867,0.43085489279943745,0.43085489279943745
2420,AminoSugar,fmh_cl_smj,-0.00017574419547286557,-0.00017574419547286557,0.9989936830545914,0.9989936830545914
2421,Carb,fmh_cl_smj,0.08053701468437281,0.08053701468437281,0.5626448588922812,0.5626448588922812
2422,ConcHC,fmh_cl_smj,-0.07865322957362342,-0.07865322957362342,0.5718467832134894,0.5718467832134894
2423,Lignin,fmh_cl_smj,-0.16546625501507306,-0.16546625501507306,0.2317996187133477,0.2317996187133477
2424,Lipid,fmh_cl_smj,-0.06196183353609269,-0.06196183353609269,0.6562484516872448,0.6562484516872448
2425,Other,fmh_cl_smj,-0.20713562582129078,-0.20713562582129078,0.13287364894533635,0.13287364894533635
2426,Protein,fmh_cl_smj,0.006482978438511476,0.006482978438511476,0.9628912439542908,0.9628912439542908
2427,Tannin,fmh_cl_smj,-0.15376715460436188,-0.15376715460436188,0.26694235594162563,0.26694235594162563
2428,UnsatHC,fmh_cl_smj,-0.2230983405046481,-0.2230983405046481,0.10489304060434562,0.10489304060434562
2429,SumAllCompounds,fmh_cl_smj,-0.12424654462797526,-0.12424654462797526,0.3707156811223494,0.3707156811223494
2430,AminoSugar,fec_cl_smj,0.3654752375294378,0.3654752375294378,0.0065766756451607995,0.0065766756451607995
2431,Carb,fec_cl_smj,0.3557661881459363,0.3557661881459363,0.00828679609888208,0.00828679609888208
2432,ConcHC,fec_cl_smj,0.11515493196415498,0.11515493196415498,0.40700505306013535,0.40700505306013535
2433,Lignin,fec_cl_smj,0.27745092504299196,0.27745092504299196,0.04223449371758045,0.04223449371758045
2434,Lipid,fec_cl_smj,0.3352982541901732,0.3352982541901732,0.013194200830234936,0.013194200830234936
2435,Other,fec_cl_smj,-0.047884482147496604,-0.047884482147496604,0.730965523625511,0.730965523625511
2436,Protein,fec_cl_smj,0.41707421534153755,0.41707421534153755,0.0017041537876065459,0.0017041537876065459
2437,Tannin,fec_cl_smj,-0.03684542395569927,-0.03684542395569927,0.7913855390071428,0.7913855390071428
2438,UnsatHC,fec_cl_smj,0.057995209494579716,0.057995209494579716,0.6770039989007341,0.6770039989007341
2439,SumAllCompounds,fec_cl_smj,0.2709416600898429,0.2709416600898429,0.04751765807189241,0.04751765807189241
2440,AminoSugar,cly_pc_sav,0.3967401761493984,0.3967401761493984,0.0029764523134576176,0.0029764523134576176
2441,Carb,cly_pc_sav,0.4272900283196188,0.4272900283196188,0.0012707806693370652,0.0012707806693370652
2442,ConcHC,cly_pc_sav,0.008657817874902139,0.008657817874902139,0.950455992378601,0.950455992378601
2443,Lignin,cly_pc_sav,0.2871360555000264,0.2871360555000264,0.03527450721568552,0.03527450721568552
2444,Lipid,cly_pc_sav,0.4562015334617436,0.4562015334617436,0.0005262955788453429,0.0005262955788453429
2445,Other,cly_pc_sav,0.13849174675186232,0.13849174675186232,0.31793406220348697,0.31793406220348697
2446,Protein,cly_pc_sav,0.4807954417042194,0.4807954417042194,0.0002333175151654026,0.0002333175151654026
2447,Tannin,cly_pc_sav,-0.18716142193775273,-0.18716142193775273,0.17536077488774632,0.17536077488774632
2448,UnsatHC,cly_pc_sav,0.02205113489173228,0.02205113489173228,0.8742443108412882,0.8742443108412882
2449,SumAllCompounds,cly_pc_sav,0.24802133244234936,0.24802133244234936,0.07055969230939343,0.07055969230939343
2450,AminoSugar,cly_pc_uav,0.3128031862408402,0.3128031862408402,0.02128091822529403,0.02128091822529403
2451,Carb,cly_pc_uav,0.3566369059638516,0.3566369059638516,0.008119074057944348,0.008119074057944348
2452,ConcHC,cly_pc_uav,-0.025542564849873304,-0.025542564849873304,0.8545338695086158,0.8545338695086158
2453,Lignin,cly_pc_uav,0.26245862352338933,0.26245862352338933,0.05519972772089837,0.05519972772089837
2454,Lipid,cly_pc_uav,0.393010267393859,0.393010267393859,0.0032848966682337668,0.0032848966682337668
2455,Other,cly_pc_uav,0.17528260324088482,0.17528260324088482,0.20488323246723905,0.20488323246723905
2456,Protein,cly_pc_uav,0.3985109197957103,0.3985109197957103,0.0028392153879023686,0.0028392153879023686
2457,Tannin,cly_pc_uav,-0.18804869493726403,-0.18804869493726403,0.17328637270427882,0.17328637270427882
2458,UnsatHC,cly_pc_uav,0.04886006925956084,0.04886006925956084,0.7256970533368142,0.7256970533368142
2459,SumAllCompounds,cly_pc_uav,0.2047275059142907,0.2047275059142907,0.13754081302809448,0.13754081302809448
2460,AminoSugar,slt_pc_sav,0.20556541872800588,0.20556541872800588,0.13590314067093207,0.13590314067093207
2461,Carb,slt_pc_sav,0.262639602006765,0.262639602006765,0.05502594142730009,0.05502594142730009
2462,ConcHC,slt_pc_sav,-0.24740918882952057,-0.24740918882952057,0.07127939226102344,0.07127939226102344
2463,Lignin,slt_pc_sav,0.16317059139705864,0.16317059139705864,0.23843061401554022,0.23843061401554022
2464,Lipid,slt_pc_sav,0.23401105596212585,0.23401105596212585,0.0885450410743409,0.0885450410743409
2465,Other,slt_pc_sav,0.17926291582953724,0.17926291582953724,0.19462426528751056,0.19462426528751056
2466,Protein,slt_pc_sav,0.2761579767154159,0.2761579767154159,0.043243614793706045,0.043243614793706045
2467,Tannin,slt_pc_sav,-0.30214296199621576,-0.30214296199621576,0.026383746649267646,0.026383746649267646
2468,UnsatHC,slt_pc_sav,-0.21145018241028857,-0.21145018241028857,0.12481077793673173,0.12481077793673173
2469,SumAllCompounds,slt_pc_sav,0.052410421617787195,0.052410421617787195,0.7066318211611297,0.7066318211611297
2470,AminoSugar,slt_pc_uav,0.20982362045030867,0.20982362045030867,0.12780577074337182,0.12780577074337182
2471,Carb,slt_pc_uav,0.2554411613557271,0.2554411613557271,0.062288180678600744,0.062288180678600744
2472,ConcHC,slt_pc_uav,-0.24084112698060706,-0.24084112698060706,0.07937454327513388,0.07937454327513388
2473,Lignin,slt_pc_uav,0.1687967195947824,0.1687967195947824,0.22240739615418095,0.22240739615418095
2474,Lipid,slt_pc_uav,0.21400787899314905,0.21400787899314905,0.12020915411828817,0.12020915411828817
2475,Other,slt_pc_uav,0.1480735858102289,0.1480735858102289,0.28526906599943513,0.28526906599943513
2476,Protein,slt_pc_uav,0.2623432747152894,0.2623432747152894,0.05531072404383554,0.05531072404383554
2477,Tannin,slt_pc_uav,-0.28140305230203944,-0.28140305230203944,0.039269189209602345,0.039269189209602345
2478,UnsatHC,slt_pc_uav,-0.20231780666722102,-0.20231780666722102,0.14233279369150934,0.14233279369150934
2479,SumAllCompounds,slt_pc_uav,0.05693527919430308,0.05693527919430308,0.682591495311964,0.682591495311964
2480,AminoSugar,snd_pc_sav,-0.33591671905334775,-0.33591671905334775,0.013015650649161749,0.013015650649161749
2481,Carb,snd_pc_sav,-0.387339041817015,-0.387339041817015,0.00380809124205896,0.00380809124205896
2482,ConcHC,snd_pc_sav,0.13857562842372376,0.13857562842372376,0.31763817540144146,0.31763817540144146
2483,Lignin,snd_pc_sav,-0.24859639439576764,-0.24859639439576764,0.06988887182125512,0.06988887182125512
2484,Lipid,snd_pc_sav,-0.38242324571139896,-0.38242324571139896,0.004319684556182939,0.004319684556182939
2485,Other,snd_pc_sav,-0.18364852191957443,-0.18364852191957443,0.18375035795843164,0.18375035795843164
2486,Protein,snd_pc_sav,-0.4195752860251693,-0.4195752860251693,0.0015873519929605546,0.0015873519929605546
2487,Tannin,snd_pc_sav,0.2714941877513404,0.2714941877513404,0.047049221238561964,0.047049221238561964
2488,UnsatHC,snd_pc_sav,0.11542664189136237,0.11542664189136237,0.4058915895135195,0.4058915895135195
2489,SumAllCompounds,snd_pc_sav,-0.16511551992903517,-0.16511551992903517,0.2328043982606104,0.2328043982606104
2490,AminoSugar,snd_pc_uav,-0.2978093689753675,-0.2978093689753675,0.028733257210259017,0.028733257210259017
2491,Carb,snd_pc_uav,-0.3483579449625687,-0.3483579449625687,0.009839712767996035,0.009839712767996035
2492,ConcHC,snd_pc_uav,0.1542222372585943,0.1542222372585943,0.2655122550212897,0.2655122550212897
2493,Lignin,snd_pc_uav,-0.23871550333907754,-0.23871550333907754,0.08214439087545244,0.08214439087545244
2494,Lipid,snd_pc_uav,-0.33746149776094886,-0.33746149776094886,0.012578711319919438,0.012578711319919438
2495,Other,snd_pc_uav,-0.18880151214433796,-0.18880151214433796,0.17154033184313705,0.17154033184313705
2496,Protein,snd_pc_uav,-0.3737147755386961,-0.3737147755386961,0.005375736786554195,0.005375736786554195
2497,Tannin,snd_pc_uav,0.26673555160556245,0.26673555160556245,0.051209750356989145,0.051209750356989145
2498,UnsatHC,snd_pc_uav,0.09446753984975906,0.09446753984975906,0.49683982686803824,0.49683982686803824
2499,SumAllCompounds,snd_pc_uav,-0.14461840484956068,-0.14461840484956068,0.2967841011366245,0.2967841011366245
2500,AminoSugar,soc_th_sav,-0.24781266272620986,-0.24781266272620986,0.07080437331875612,0.07080437331875612
2501,Carb,soc_th_sav,-0.26446966615141426,-0.26446966615141426,0.05329336422455073,0.05329336422455073
2502,ConcHC,soc_th_sav,-0.07108816952666841,-0.07108816952666841,0.6094820341857763,0.6094820341857763
2503,Lignin,soc_th_sav,-0.32072174706407197,-0.32072174706407197,0.018054256254434208,0.018054256254434208
2504,Lipid,soc_th_sav,-0.17438735234077066,-0.17438735234077066,0.20724230351929124,0.20724230351929124
2505,Other,soc_th_sav,0.10550640680306031,0.10550640680306031,0.4476778365184493,0.4476778365184493
2506,Protein,soc_th_sav,-0.3119722480398552,-0.3119722480398552,0.021646151308406514,0.021646151308406514
2507,Tannin,soc_th_sav,0.08845312365238858,0.08845312365238858,0.5247539507606933,0.5247539507606933
2508,UnsatHC,soc_th_sav,-0.10478822354561598,-0.10478822354561598,0.4507922905526688,0.4507922905526688
2509,SumAllCompounds,soc_th_sav,-0.23564683579849896,-0.23564683579849896,0.08627665630757382,0.08627665630757382
2510,AminoSugar,soc_th_uav,-0.2480646353459126,-0.2480646353459126,0.07050900083715317,0.07050900083715317
2511,Carb,soc_th_uav,-0.2526251911189796,-0.2526251911189796,0.06533055869204654,0.06533055869204654
2512,ConcHC,soc_th_uav,-0.08244850638453341,-0.08244850638453341,0.5533791410322896,0.5533791410322896
2513,Lignin,soc_th_uav,-0.3606424788945333,-0.3606424788945333,0.007384933282530022,0.007384933282530022
2514,Lipid,soc_th_uav,-0.21478595734815015,-0.21478595734815015,0.11883519481927457,0.11883519481927457
2515,Other,soc_th_uav,-0.01869123031530068,-0.01869123031530068,0.8932841930837496,0.8932841930837496
2516,Protein,soc_th_uav,-0.3321577001930233,-0.3321577001930233,0.014133667785807212,0.014133667785807212
2517,Tannin,soc_th_uav,0.04886424015648641,0.04886424015648641,0.7256745560415155,0.7256745560415155
2518,UnsatHC,soc_th_uav,-0.23075084582877295,-0.23075084582877295,0.09320503334541358,0.09320503334541358
2519,SumAllCompounds,soc_th_uav,-0.2713629314001501,-0.2713629314001501,0.04716015836835967,0.04716015836835967
2520,AminoSugar,swc_pc_syr,0.2875928572823784,0.2875928572823784,0.0349712527352147,0.0349712527352147
2521,Carb,swc_pc_syr,0.2614260400772759,0.2614260400772759,0.05619978951765081,0.05619978951765081
2522,ConcHC,swc_pc_syr,0.05088327381628459,0.05088327381628459,0.7148114490552469,0.7148114490552469
2523,Lignin,swc_pc_syr,0.1340490454694919,0.1340490454694919,0.3338556646205796,0.3338556646205796
2524,Lipid,swc_pc_syr,0.34079145549643985,0.34079145549643985,0.011679522809623349,0.011679522809623349
2525,Other,swc_pc_syr,0.24148381401486835,0.24148381401486835,0.07855175112127813,0.07855175112127813
2526,Protein,swc_pc_syr,0.31457181724752176,0.31457181724752176,0.020520847781243752,0.020520847781243752
2527,Tannin,swc_pc_syr,0.04305646111074125,0.04305646111074125,0.7572157167124159,0.7572157167124159
2528,UnsatHC,swc_pc_syr,-0.07453435965506439,-0.07453435965506439,0.5922048925301953,0.5922048925301953
2529,SumAllCompounds,swc_pc_syr,0.18164727227982638,0.18164727227982638,0.18865688098178673,0.18865688098178673
2530,AminoSugar,swc_pc_uyr,0.31349964967150185,0.31349964967150185,0.02097881900614053,0.02097881900614053
2531,Carb,swc_pc_uyr,0.2800173683717038,0.2800173683717038,0.04028870306248583,0.04028870306248583
2532,ConcHC,swc_pc_uyr,0.05834469230032657,0.05834469230032657,0.6751654346716245,0.6751654346716245
2533,Lignin,swc_pc_uyr,0.10793927693116613,0.10793927693116613,0.43721623986861113,0.43721623986861113
2534,Lipid,swc_pc_uyr,0.34002310996737184,0.34002310996737184,0.011881931632199737,0.011881931632199737
2535,Other,swc_pc_uyr,0.14677774367148533,0.14677774367148533,0.2895528392758058,0.2895528392758058
2536,Protein,swc_pc_uyr,0.3271040292837013,0.3271040292837013,0.015765644938744793,0.015765644938744793
2537,Tannin,swc_pc_uyr,0.03549847215739073,0.03549847215739073,0.7988498416715395,0.7988498416715395
2538,UnsatHC,swc_pc_uyr,-0.1595531915420965,-0.1595531915420965,0.2491410704145214,0.2491410704145214
2539,SumAllCompounds,swc_pc_uyr,0.17246311550779467,0.17246311550779467,0.21237745514724699,0.21237745514724699
2540,AminoSugar,swc_pc_s01,0.2938381411019723,0.2938381411019723,0.03103744433432741,0.03103744433432741
2541,Carb,swc_pc_s01,0.2604348375249338,0.2604348375249338,0.05717349996672197,0.05717349996672197
2542,ConcHC,swc_pc_s01,0.07758853021932967,0.07758853021932967,0.5770781607503027,0.5770781607503027
2543,Lignin,swc_pc_s01,0.11577059720879866,0.11577059720879866,0.4044846015009489,0.4044846015009489
2544,Lipid,swc_pc_s01,0.38013227034898694,0.38013227034898694,0.004578108537965631,0.004578108537965631
2545,Other,swc_pc_s01,0.32378767187259727,0.32378767187259727,0.01692185725169562,0.01692185725169562
2546,Protein,swc_pc_s01,0.3206981003157098,0.3206981003157098,0.018063234533894936,0.018063234533894936
2547,Tannin,swc_pc_s01,0.0927300416108746,0.0927300416108746,0.5048241689220202,0.5048241689220202
2548,UnsatHC,swc_pc_s01,-0.027068026568142584,-0.027068026568142584,0.8459489222732672,0.8459489222732672
2549,SumAllCompounds,swc_pc_s01,0.19221458127687918,0.19221458127687918,0.1637844781868059,0.1637844781868059
2550,AminoSugar,swc_pc_s02,0.3151787702435201,0.3151787702435201,0.020265362784017256,0.020265362784017256
2551,Carb,swc_pc_s02,0.27494034415806534,0.27494034415806534,0.044211953887968794,0.044211953887968794
2552,ConcHC,swc_pc_s02,0.08411620723193103,0.08411620723193103,0.545354938750084,0.545354938750084
2553,Lignin,swc_pc_s02,0.14401930049767897,0.14401930049767897,0.2988109987123909,0.2988109987123909
2554,Lipid,swc_pc_s02,0.407010691108566,0.407010691108566,0.0022554934779465243,0.0022554934779465243
2555,Other,swc_pc_s02,0.33749708419486274,0.33749708419486274,0.01256879611964621,0.01256879611964621
2556,Protein,swc_pc_s02,0.35620050497639505,0.35620050497639505,0.008202763446288274,0.008202763446288274
2557,Tannin,swc_pc_s02,0.09736674356919678,0.09736674356919678,0.4836640188123677,0.4836640188123677
2558,UnsatHC,swc_pc_s02,0.04217714083880684,0.04217714083880684,0.7620270270883396,0.7620270270883396
2559,SumAllCompounds,swc_pc_s02,0.2178929710672909,0.2178929710672909,0.11346761053915698,0.11346761053915698
2560,AminoSugar,swc_pc_s03,0.31641906897299227,0.31641906897299227,0.01975165173298439,0.01975165173298439
2561,Carb,swc_pc_s03,0.27645784589129013,0.27645784589129013,0.04300782871944075,0.04300782871944075
2562,ConcHC,swc_pc_s03,0.06982160453243323,0.06982160453243323,0.615886033959469,0.615886033959469
2563,Lignin,swc_pc_s03,0.1497842311342445,0.1497842311342445,0.2796780720524804,0.2796780720524804
2564,Lipid,swc_pc_s03,0.4132627414038819,0.4132627414038819,0.0018969341074733656,0.0018969341074733656
2565,Other,swc_pc_s03,0.3412267695435507,0.3412267695435507,0.011566169011538494,0.011566169011538494
2566,Protein,swc_pc_s03,0.3652500575927784,0.3652500575927784,0.006612545128149482,0.006612545128149482
2567,Tannin,swc_pc_s03,0.0823778401465471,0.0823778401465471,0.5537203903993183,0.5537203903993183
2568,UnsatHC,swc_pc_s03,0.049130129208022115,0.049130129208022115,0.7242408588424643,0.7242408588424643
2569,SumAllCompounds,swc_pc_s03,0.21708624171515914,0.21708624171515914,0.11484313097999739,0.11484313097999739
2570,AminoSugar,swc_pc_s04,0.2937086507460862,0.2937086507460862,0.03111509561892445,0.03111509561892445
2571,Carb,swc_pc_s04,0.25267999865871765,0.25267999865871765,0.06527023004931232,0.06527023004931232
